access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,34782.7525,2226204.5933,0.0105,131072.0000,16.0000,0.0921,90.4349,9.0064,90.4393,768,0
write,34277.9916,2193876.5640,0.0103,131072.0000,16.0000,0.0069,91.7675,14.7361,91.7711,768,1
write,31427.0042,2011395.7021,0.0113,131072.0000,16.0000,0.0071,100.0930,15.5495,100.0963,768,2
write,19262.9573,1232854.7404,0.0191,131072.0000,16.0000,0.0767,163.3011,8.5776,163.3045,768,3
write,61821.0288,3956801.2814,0.0058,131072.0000,16.0000,0.0065,50.8811,4.2842,50.8844,768,4
