access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,23704.0075,1517185.3043,0.0053,131072.0000,16.0000,0.0068,44.2325,1.1831,44.2362,256,0
write,23172.6420,1483167.2749,0.0054,131072.0000,16.0000,0.0083,45.2470,1.6046,45.2506,256,1
write,22228.6605,1422732.5343,0.0056,131072.0000,16.0000,0.0064,47.1690,2.3770,47.1723,256,2
write,22033.9938,1410274.4431,0.0057,131072.0000,16.0000,0.0066,47.5857,1.8492,47.5890,256,3
write,21680.8830,1387673.6027,0.0058,131072.0000,16.0000,0.0067,48.3607,2.3092,48.3641,256,4
