access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1314.4809,84147.2912,0.0017,131072.0000,16.0000,0.0186,14.0188,0.5739,14.0223,24,0
write,1165.1972,74587.0988,0.0019,131072.0000,16.0000,0.0220,15.8157,0.9979,15.8188,24,1
write,1314.6753,84158.2892,0.0017,131072.0000,16.0000,0.0190,14.0170,0.7698,14.0202,24,2
write,1233.7518,78976.4172,0.0017,131072.0000,16.0000,0.0219,14.9367,1.0159,14.9398,24,3
write,1247.6833,79868.3805,0.0018,131072.0000,16.0000,0.0219,14.7699,0.8056,14.7730,24,4
