access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,26122.1346,1672025.6837,0.0046,131072.0000,16.0000,0.0082,40.1363,2.3379,40.1413,256,0
write,25949.0740,1660890.2576,0.0046,131072.0000,16.0000,0.0071,40.4054,2.4779,40.4090,256,1
write,25806.4186,1651751.9670,0.0047,131072.0000,16.0000,0.0070,40.6289,2.5703,40.6324,256,2
write,25781.3348,1650145.0384,0.0047,131072.0000,16.0000,0.0082,40.6685,2.2221,40.6719,256,3
write,25714.5093,1645860.9018,0.0047,131072.0000,16.0000,0.0065,40.7743,2.1836,40.7776,256,4
