access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,97,3.4993291306e+02,3.3471170807e+02,5.8305125006e+06,6.0956583675e+06
write,98,3.4993293810e+02,3.3593057680e+02,5.8305120835e+06,6.0735412758e+06
write,99,3.4993292403e+02,3.2947203803e+02,5.8305123179e+06,6.1925990327e+06
write,100,3.4993289590e+02,3.3315720105e+02,5.8305127866e+06,6.1241006274e+06
write,101,3.4993289208e+02,3.2069859600e+02,5.8305128502e+06,6.3620117127e+06
write,102,3.4993290305e+02,3.2222091222e+02,5.8305126675e+06,6.3319547138e+06
write,103,3.4993292904e+02,3.3502137804e+02,5.8305122345e+06,6.0900239738e+06
write,104,3.4993293095e+02,3.3560195804e+02,5.8305122027e+06,6.0794884390e+06
write,105,3.4993291807e+02,3.4571586084e+02,5.8305124172e+06,5.9016332633e+06
write,106,3.4993284512e+02,3.3007451391e+02,5.8305136328e+06,6.1812958529e+06
write,107,3.4993292117e+02,3.3068147588e+02,5.8305123655e+06,6.1699501570e+06
write,108,3.4993287802e+02,3.0862265992e+02,5.8305130846e+06,6.6109475711e+06
write,109,3.4993288302e+02,3.0414719486e+02,5.8305130011e+06,6.7082263406e+06
write,110,3.4993291211e+02,3.0483907890e+02,5.8305125165e+06,6.6930008821e+06
write,111,3.4993279600e+02,3.1116427588e+02,5.8305144511e+06,6.5569487956e+06
write,112,3.4993292785e+02,3.0003671789e+02,5.8305122543e+06,6.8001284587e+06
write,113,3.4993287802e+02,3.0845674920e+02,5.8305130846e+06,6.6145034248e+06
write,114,3.4993285203e+02,3.0644652200e+02,5.8305135176e+06,6.6578932295e+06
write,115,3.4993285799e+02,3.0306711793e+02,5.8305134183e+06,6.7321332579e+06
write,116,3.4993287516e+02,3.0665129900e+02,5.8305131322e+06,6.6534471912e+06
write,117,3.4993293405e+02,3.0877386904e+02,5.8305121510e+06,6.6077101354e+06
write,118,3.4993286610e+02,3.0791034007e+02,5.8305132832e+06,6.6262413387e+06
write,119,3.4993285918e+02,3.0705617905e+02,5.8305133984e+06,6.6446740474e+06
