access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,279131.8767,19711.9930,0.0027,131072.0000,16384.0000,0.0064,0.0260,0.0045,0.0293,64,0
write,326989.5828,23308.7705,0.0022,131072.0000,16384.0000,0.0061,0.0220,0.0041,0.0251,64,1
write,339620.4285,24404.0552,0.0021,131072.0000,16384.0000,0.0062,0.0210,0.0040,0.0241,64,2
write,347900.9180,25053.7671,0.0022,131072.0000,16384.0000,0.0061,0.0204,0.0030,0.0235,64,3
write,358560.0965,25853.3618,0.0023,131072.0000,16384.0000,0.0059,0.0198,0.0022,0.0228,64,4
