rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,283611,,,,,,,,,,,,,,,,,5.8625023638e+05,9.2884076834e+01,,,4.8721464500e+02,3.9407682419e-01
0,,,,,,,,,,,,,,,,,,3.0755257106e+03,9.2215454102e+01
1,,,,,,,,,,,,,,,,,,3.0794309896e+03,9.2098508120e+01
2,,,,,,,,,,,,,,,,,,3.0815585134e+03,9.2034922838e+01
3,,,,,,,,,,,,,,,,,,3.0858367053e+03,9.1907325983e+01
4,,,,,,,,,,,,,,,,,,3.0744251388e+03,9.2248465061e+01
5,,,,,,,,,,,,,,,,,,3.0812665364e+03,9.2043643951e+01
6,,,,,,,,,,,,,,,,,,3.0850356659e+03,9.1931190014e+01
7,,,,,,,,,,,,,,,,,,3.0865303688e+03,9.1886670828e+01
8,,,,,,,,,,,,,,,,,,3.0653006277e+03,9.2523061991e+01
9,,,,,,,,,,,,,,,,,,3.0761848823e+03,9.2195693970e+01
10,,,,,,,,,,,,,,,,,,3.0872114928e+03,9.1866398096e+01
11,,,,,,,,,,,,,,,,,,3.0925707739e+03,9.1707197905e+01
12,,,,,,,,,,,,,,,,,,3.0896922877e+03,9.1792636156e+01
13,,,,,,,,,,,,,,,,,,3.0782597996e+03,9.2133548975e+01
14,,,,,,,,,,,,,,,,,,3.0920028921e+03,9.1724040985e+01
15,,,,,,,,,,,,,,,,,,3.0810948755e+03,9.2048772097e+01
16,,,,,,,,,,,,,,,,,,3.0709626694e+03,9.2352473974e+01
17,,,,,,,,,,,,,,,,,,3.0843504953e+03,9.1951611996e+01
18,,,,,,,,,,,,,,,,,,3.0722185728e+03,9.2314720869e+01
19,,,,,,,,,,,,,,,,,,3.0907794378e+03,9.1760349035e+01
20,,,,,,,,,,,,,,,,,,3.0889771248e+03,9.1813888073e+01
21,,,,,,,,,,,,,,,,,,3.0851744633e+03,9.1927054167e+01
22,,,,,,,,,,,,,,,,,,3.0898578452e+03,9.1787717819e+01
23,,,,,,,,,,,,,,,,,,3.0845535126e+03,9.1945559978e+01
24,,,,,,,,,,,,,,,,,,3.0793449680e+03,9.2101080894e+01
