access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,207136.6746,25918.8039,0.4741,131072.0000,8192.0000,1.0652,18.9638,11.6185,18.9834,960,0
write,206146.9659,25772.7216,0.4847,131072.0000,8192.0000,0.4417,19.0713,11.6707,19.0745,960,1
write,210143.0873,26341.6729,0.4802,131072.0000,8192.0000,0.2900,18.6594,11.5525,18.7118,960,2
write,209134.7868,26146.2941,0.4643,131072.0000,8192.0000,1.1934,18.7988,11.8636,18.8020,960,3
write,211996.0761,26572.6245,0.4748,131072.0000,8192.0000,0.7344,18.4972,11.2925,18.5483,960,4
