access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,10551.2070,10568.1506,0.0177,131072.0000,1024.0000,0.0070,2.3255,0.1501,2.3292,6,0
write,10804.6751,10820.4165,0.0172,131072.0000,1024.0000,0.0065,2.2713,0.1084,2.2746,6,1
write,11456.3062,11473.0678,0.0161,131072.0000,1024.0000,0.0062,2.1421,0.0880,2.1452,6,2
write,10293.2454,10307.7226,0.0179,131072.0000,1024.0000,0.0065,2.3842,0.0911,2.3876,6,3
write,11469.6464,11487.8539,0.0162,131072.0000,1024.0000,0.0065,2.1393,0.0840,2.1427,6,4
