access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,42021.4069,2637.8217,0.0952,131072.0000,16384.0000,0.0064,0.7764,0.0840,0.7798,8,0
write,43438.6153,2726.2753,0.0932,131072.0000,16384.0000,0.0061,0.7512,0.0757,0.7544,8,1
write,44581.8854,2798.2850,0.0910,131072.0000,16384.0000,0.0060,0.7319,0.0716,0.7350,8,2
write,44706.8913,2806.8370,0.0908,131072.0000,16384.0000,0.0063,0.7296,0.0719,0.7330,8,3
write,44956.4590,2821.9511,0.0903,131072.0000,16384.0000,0.0061,0.7257,0.0697,0.7289,8,4
