access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,870.7938,55735.8476,0.0046,131072.0000,16.0000,0.0063,37.6266,0.1121,37.6300,8,0
write,878.3387,56218.3678,0.0045,131072.0000,16.0000,0.0061,37.3037,0.0869,37.3068,8,1
write,879.2950,56279.5407,0.0045,131072.0000,16.0000,0.0061,37.2631,0.0764,37.2662,8,2
write,877.0483,56135.6957,0.0046,131072.0000,16.0000,0.0060,37.3586,0.1462,37.3617,8,3
write,876.9265,56127.8783,0.0046,131072.0000,16.0000,0.0059,37.3638,0.1372,37.3669,8,4
