access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1324.9823,84805.1039,0.0090,131072.0000,16.0000,0.0190,74.1872,1.6485,74.1927,24,0
write,1326.8934,84924.7769,0.0090,131072.0000,16.0000,0.0190,74.0827,1.0785,74.0858,24,1
write,1328.6238,85035.6119,0.0090,131072.0000,16.0000,0.0223,73.9861,1.1060,73.9893,24,2
write,1323.8284,84728.5804,0.0089,131072.0000,16.0000,0.0221,74.2542,1.3225,74.2574,24,3
write,1327.4637,84961.2419,0.0090,131072.0000,16.0000,0.0220,74.0509,1.1089,74.0540,24,4
