,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth_kb,read_iops,read_runtime_ms,read_slat_min_us,read_slat_max_us,read_slat_mean_us,read_slat_dev_us,read_clat_min_us,read_clat_max_us,read_clat_mean_us,read_clat_dev_us,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_dev_us,read_bw_min_kb,read_bw_max_kb,read_bw_agg_pct,read_bw_mean_kb,read_bw_dev_kb,write_kb,write_bandwidth_kb,write_iops,write_runtime_ms,write_slat_min_us,write_slat_max_us,write_slat_mean_us,write_slat_dev_us,write_clat_min_us,write_clat_max_us,write_clat_mean_us,write_clat_dev_us,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_dev_us,write_bw_min_kb,write_bw_max_kb,write_bw_agg_pct,write_bw_mean_kb,write_bw_dev_kb,cpu_user,cpu_sys,cpu_csw,cpu_mjf,cpu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,description,rw-cat,rw_full,bs,bs_num,nj,read_bw_mean_gb,write_bw_mean_gb
79,3,fio-3.23,RandR-2M-32-taskset-cpu-args,0.0,0.0,4194304.0,2832075.0,1382.0,1481.0,0.0,0.0,0.0,0.0,1841.0,71552.0,22572.889245,3874.317408,1.000000%=19005,5.000000%=19791,10.000000%=20054,20.000000%=20578,30.000000%=20840,40.000000%=21364,50.000000%=21626,60.000000%=22151,70.000000%=22413,80.000000%=23461,90.000000%=26345,95.000000%=29491,99.000000%=36962,99.500000%=38010,99.900000%=60555,99.950000%=61079,99.990000%=71827,0%=0,0%=0,0%=0,1841.0,71552.0,22572.943681,3874.334502,2322284.0,3031040.0,94.512398%,2676662.0,11384.448858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.053116%,0.116855%,4268.0,0.0,364.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.15%,0.15%,7.52%,91.94%,0.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-2M-32,RandR,Random Read-only,2M,2097152,32,2.552663803100586,0.0
84,3,fio-3.23,RandRH-2M-32-taskset-cpu-args,0.0,0.0,3344384.0,2576567.0,1258.0,1298.0,0.0,0.0,0.0,0.0,1192.0,26700.0,18979.07397,4725.130957,1.000000%=2965,5.000000%=7831,10.000000%=11206,20.000000%=16908,30.000000%=19005,40.000000%=19791,50.000000%=20578,60.000000%=21102,70.000000%=21626,80.000000%=22151,90.000000%=22937,95.000000%=23461,99.000000%=25034,99.500000%=25559,99.900000%=26083,99.950000%=26607,99.990000%=26607,0%=0,0%=0,0%=0,1192.0,26700.0,18979.143024,4725.121664,2248704.0,2785280.0,97.687815%,2516992.0,9892.779859,849920.0,654791.0,319.0,1298.0,0.0,0.0,0.0,0.0,2222.0,26269.0,16334.359386,4700.355992,1.000000%=2375,5.000000%=7503,10.000000%=9371,20.000000%=12648,30.000000%=14745,40.000000%=16187,50.000000%=17432,60.000000%=18219,70.000000%=19267,80.000000%=20316,90.000000%=21364,95.000000%=22675,99.000000%=23724,99.500000%=23986,99.900000%=26345,99.950000%=26345,99.990000%=26345,0%=0,0%=0,0%=0,2224.0,26269.0,16334.547347,4700.329957,450560.0,819200.0,96.959182%,634880.0,7490.488027,0.352465%,0.257474%,4337.0,0.0,370.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,1.61%,6.40%,40.97%,50.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-32,RandRH,Random Read-heavy 4:1,2M,2097152,32,2.400390625,0.60546875
89,3,fio-3.23,RandBal-2M-32-taskset-cpu-args,0.0,0.0,2095104.0,1890888.0,923.0,1108.0,0.0,0.0,0.0,0.0,1430.0,28518.0,16416.308694,5121.713311,1.000000%=2736,5.000000%=5537,10.000000%=8978,20.000000%=12779,30.000000%=14876,40.000000%=16056,50.000000%=16908,60.000000%=17956,70.000000%=19267,80.000000%=20840,90.000000%=22413,95.000000%=23724,99.000000%=25296,99.500000%=25559,99.900000%=28180,99.950000%=28442,99.990000%=28442,0%=0,0%=0,0%=0,1430.0,28518.0,16416.380889,5121.702743,1788743.0,2169208.0,100.000000%,1978975.5,8606.692835,2099200.0,1894584.0,925.0,1108.0,0.0,0.0,0.0,0.0,2041.0,24959.0,14115.699963,4787.503635,1.000000%=2768,5.000000%=4292,10.000000%=7110,20.000000%=10420,30.000000%=12124,40.000000%=13303,50.000000%=14614,60.000000%=15794,70.000000%=16908,80.000000%=18219,90.000000%=19791,95.000000%=21102,99.000000%=22937,99.500000%=23461,99.900000%=24248,99.950000%=25034,99.990000%=25034,0%=0,0%=0,0%=0,2041.0,24959.0,14115.831294,4787.500053,1761520.0,2239589.0,100.000000%,2000554.5,11130.891413,1.231712%,0.243338%,4400.0,0.0,330.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.20%,3.86%,11.52%,67.58%,16.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandBal-2M-32,RandBal,Random Balanced 1:1,2M,2097152,32,1.8872981071472168,1.9078774452209473
94,3,fio-3.23,RandWH-2M-32-taskset-cpu-args,0.0,0.0,880640.0,1865762.0,911.0,472.0,0.0,0.0,0.0,0.0,1272.0,15224.0,5526.517842,2463.277088,1.000000%=1368,5.000000%=1794,10.000000%=2179,20.000000%=3129,30.000000%=4079,40.000000%=4751,50.000000%=5537,60.000000%=6193,70.000000%=6651,80.000000%=7307,90.000000%=8716,95.000000%=9633,99.000000%=11730,99.500000%=12124,99.900000%=15269,99.950000%=15269,99.990000%=15269,0%=0,0%=0,0%=0,1272.0,15224.0,5526.616909,2463.277518,0.0,0.0,0.000000%,0.0,0.0,3313664.0,7020474.0,3427.0,472.0,0.0,0.0,0.0,0.0,1705.0,12047.0,5115.465017,2060.061826,1.000000%=1892,5.000000%=2179,10.000000%=2473,20.000000%=3063,30.000000%=3817,40.000000%=4489,50.000000%=5079,60.000000%=5537,70.000000%=6062,80.000000%=6914,90.000000%=7766,95.000000%=8847,99.000000%=10682,99.500000%=11075,99.900000%=11730,99.950000%=11993,99.990000%=11993,0%=0,0%=0,0%=0,1705.0,12047.0,5115.651011,2060.072702,0.0,0.0,0.000000%,0.0,0.0,3.819764%,0.636627%,4403.0,0.0,327.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.61%,28.96%,64.60%,2.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-2M-32,RandWH,Random Write-heavy 1:4,2M,2097152,32,0.0,0.0
99,3,fio-3.23,RandW-2M-32-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,4194304.0,9058971.0,4423.0,463.0,0.0,0.0,0.0,0.0,1861.0,54849.0,4249.102761,2837.995556,1.000000%=1990,5.000000%=2211,10.000000%=2342,20.000000%=2605,30.000000%=2867,40.000000%=3194,50.000000%=3686,60.000000%=4227,70.000000%=4816,80.000000%=5603,90.000000%=6520,95.000000%=7110,99.000000%=11730,99.500000%=18743,99.900000%=40632,99.950000%=51118,99.990000%=54788,0%=0,0%=0,0%=0,1861.0,54849.0,4249.282109,2838.007805,0.0,0.0,0.000000%,0.0,0.0,6.151252%,0.878750%,4362.0,0.0,325.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.07%,55.03%,42.77%,0.63%,0.39%,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandW-2M-32,RandW,Random Write-only,2M,2097152,32,0.0,0.0
104,3,fio-3.23,SeqR-2M-64-taskset-cpu-args,0.0,0.0,8388608.0,1969156.0,961.0,4260.0,0.0,0.0,0.0,0.0,7351.0,95466.0,65491.609085,3983.985466,1.000000%=60030,5.000000%=62652,10.000000%=63176,20.000000%=63176,30.000000%=63700,40.000000%=63700,50.000000%=64225,60.000000%=64749,70.000000%=65273,80.000000%=66846,90.000000%=71827,95.000000%=73924,99.000000%=78118,99.500000%=79167,99.900000%=82313,99.950000%=84410,99.990000%=95944,0%=0,0%=0,0%=0,7352.0,95466.0,65491.65787,3983.984398,1494899.0,2097152.0,99.816895%,1965550.375,3315.166195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.023967%,0.027286%,8542.0,0.0,742.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.15%,99.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqR-2M-64,SeqR,Sequential Read-only,2M,2097152,64,1.8744949102401733,0.0
109,3,fio-3.23,SeqRH-2M-64-taskset-cpu-args,0.0,0.0,6703104.0,2043006.0,997.0,3281.0,0.0,0.0,0.0,0.0,1661.0,87178.0,48742.267956,8897.789228,1.000000%=7897,5.000000%=30015,10.000000%=40108,20.000000%=46399,30.000000%=49020,40.000000%=50069,50.000000%=51118,60.000000%=52166,70.000000%=53215,80.000000%=53739,90.000000%=55312,95.000000%=55836,99.000000%=57409,99.500000%=57933,99.900000%=59506,99.950000%=70778,99.990000%=87556,0%=0,0%=0,0%=0,1661.0,87179.0,48742.395436,8897.785471,1464983.0,2641396.0,100.000000%,2071438.266667,7015.262428,1685504.0,513716.0,250.0,3281.0,0.0,0.0,0.0,0.0,2135.0,61223.0,44786.848774,9098.288108,1.000000%=8978,5.000000%=24248,10.000000%=33816,20.000000%=41156,30.000000%=43778,40.000000%=45875,50.000000%=46923,60.000000%=48496,70.000000%=49545,80.000000%=51118,90.000000%=52690,95.000000%=53739,99.000000%=56360,99.500000%=56360,99.900000%=61079,99.950000%=61079,99.990000%=61079,0%=0,0%=0,0%=0,2135.0,61223.0,44787.151818,9098.284648,316238.0,991153.0,100.000000%,604286.416667,4368.559843,0.181898%,0.094409%,8665.0,0.0,804.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.34%,0.93%,1.61%,41.87%,55.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqRH-2M-64,SeqRH,Sequential Read-heavy 4:1,2M,2097152,64,1.9754774729413986,0.5762924353284836
114,3,fio-3.23,SeqBal-2M-64-taskset-cpu-args,0.0,0.0,4184064.0,2075428.0,1013.0,2016.0,0.0,0.0,0.0,0.0,1582.0,87645.0,28141.476454,9039.496691,1.000000%=2703,5.000000%=8716,10.000000%=15794,20.000000%=22937,30.000000%=26607,40.000000%=28442,50.000000%=30015,60.000000%=31326,70.000000%=32636,80.000000%=34340,90.000000%=35913,95.000000%=37486,99.000000%=51118,99.500000%=56885,99.900000%=70778,99.950000%=74973,99.990000%=87556,0%=0,0%=0,0%=0,1583.0,87645.0,28141.569071,9039.494237,1436801.0,2853449.0,100.000000%,2125903.166667,10948.494632,4204544.0,2085587.0,1018.0,2016.0,0.0,0.0,0.0,0.0,1983.0,54965.0,26049.916401,8021.708201,1.000000%=2605,5.000000%=7962,10.000000%=13172,20.000000%=21364,30.000000%=24248,40.000000%=26345,50.000000%=27918,60.000000%=29491,70.000000%=30539,80.000000%=32112,90.000000%=33816,95.000000%=35389,99.000000%=38535,99.500000%=38535,99.900000%=45350,99.950000%=52690,99.990000%=54788,0%=0,0%=0,0%=0,1983.0,54965.0,26050.126243,8021.714185,1543986.0,2955443.0,100.000000%,2236362.25,11138.71461,0.738415%,0.158647%,8690.0,0.0,731.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,2.08%,4.86%,9.01%,83.28%,0.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqBal-2M-64,SeqBal,Sequential Balanced 1:1,2M,2097152,64,2.0274192492170333,2.132761240005493
119,3,fio-3.23,SeqWH-2M-64-taskset-cpu-args,0.0,0.0,1716224.0,1658187.0,809.0,1035.0,0.0,0.0,0.0,0.0,1813.0,67568.0,14798.592878,7584.701393,1.000000%=2244,5.000000%=4046,10.000000%=6717,20.000000%=9240,30.000000%=10944,40.000000%=12648,50.000000%=14483,60.000000%=15925,70.000000%=17170,80.000000%=18743,90.000000%=21102,95.000000%=26607,99.000000%=43253,99.500000%=49020,99.900000%=67633,99.950000%=67633,99.990000%=67633,0%=0,0%=0,0%=0,1813.0,67568.0,14798.70678,7584.695634,1564072.0,1564072.0,94.324223%,1564072.0,0.0,6672384.0,6446747.0,3147.0,1035.0,0.0,0.0,0.0,0.0,1824.0,48894.0,12408.539692,5032.494302,1.000000%=2277,5.000000%=3588,10.000000%=5406,20.000000%=7897,30.000000%=9764,40.000000%=11075,50.000000%=12648,60.000000%=13959,70.000000%=15532,80.000000%=16908,90.000000%=18219,95.000000%=20054,99.000000%=22937,99.500000%=23724,99.900000%=33423,99.950000%=39583,99.990000%=49020,0%=0,0%=0,0%=0,1824.0,48894.0,12408.7824,5032.50057,6154566.0,6154566.0,95.467776%,6154566.0,0.0,2.451991%,0.325514%,8787.0,0.0,727.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.37%,5.52%,24.24%,62.96%,6.84%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqWH-2M-64,SeqWH,Sequential Write-heavy 1:4,2M,2097152,64,1.4916152954101562,5.869451522827148
124,3,fio-3.23,SeqW-2M-64-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,8388608.0,12710012.0,6206.0,660.0,0.0,0.0,0.0,0.0,2016.0,22801.0,6276.953694,2430.880341,1.000000%=2375,5.000000%=2703,10.000000%=2965,20.000000%=3653,30.000000%=4751,40.000000%=5537,50.000000%=6258,60.000000%=7045,70.000000%=7700,80.000000%=8454,90.000000%=9502,95.000000%=10420,99.000000%=11599,99.500000%=11993,99.900000%=13565,99.950000%=16056,99.990000%=22675,0%=0,0%=0,0%=0,2016.0,22802.0,6277.241653,2430.924351,5592024.0,5592025.0,43.997008%,5592025.0,0.0,5.375000%,0.483333%,8921.0,0.0,588.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.17%,69.80%,7.01%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqW-2M-64,SeqW,Sequential Write-only,2M,2097152,64,0.0,5.33297061920166
129,3,fio-3.23,RandR-2M-64-taskset-cpu-args,0.0,0.0,8388608.0,1966848.0,960.0,4265.0,0.0,0.0,0.0,0.0,2089.0,78433.0,65709.943469,3276.416969,1.000000%=62128,5.000000%=62652,10.000000%=63176,20.000000%=63700,30.000000%=64225,40.000000%=64749,50.000000%=65273,60.000000%=65273,70.000000%=65798,80.000000%=66846,90.000000%=69730,95.000000%=72876,99.000000%=76021,99.500000%=77070,99.900000%=78118,99.950000%=78118,99.990000%=78118,0%=0,0%=0,0%=0,2090.0,78433.0,65710.010819,3276.413852,1580956.0,2101248.0,99.647939%,1959923.5,2875.378339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.027605%,0.025765%,8548.0,0.0,8737.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.05%,99.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-2M-64,RandR,Random Read-only,2M,2097152,64,1.869128704071045,0.0
134,3,fio-3.23,RandRH-2M-64-taskset-cpu-args,0.0,0.0,6719488.0,2158524.0,1053.0,3113.0,0.0,0.0,0.0,0.0,1154.0,116549.0,42572.467407,12719.406564,1.000000%=3883,5.000000%=10682,10.000000%=23199,20.000000%=35913,30.000000%=41680,40.000000%=45350,50.000000%=47972,60.000000%=49020,70.000000%=50069,80.000000%=51118,90.000000%=52166,95.000000%=53215,99.000000%=54788,99.500000%=60030,99.900000%=93847,99.950000%=104333,99.990000%=116916,0%=0,0%=0,0%=0,1154.0,116549.0,42572.573506,12719.409888,1318416.0,3443704.0,100.000000%,2284806.766667,13023.62861,1669120.0,536177.0,261.0,3113.0,0.0,0.0,0.0,0.0,2043.0,98330.0,40506.897006,11380.047044,1.000000%=6062,5.000000%=9502,10.000000%=25821,20.000000%=35389,30.000000%=39583,40.000000%=42205,50.000000%=43778,60.000000%=45350,70.000000%=46923,80.000000%=47972,90.000000%=50069,95.000000%=51118,99.000000%=54263,99.500000%=57933,99.900000%=98041,99.950000%=98041,99.990000%=98041,0%=0,0%=0,0%=0,2044.0,98330.0,40507.160481,11380.056356,315110.0,1202788.0,100.000000%,686716.116667,5610.117038,0.154521%,0.094550%,8658.0,0.0,733.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,0.81%,3.71%,3.96%,64.38%,26.93%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-64,RandRH,Random Read-heavy 4:1,2M,2097152,64,2.1789615313215256,0.6549035231275558
139,3,fio-3.23,RandBal-2M-64-taskset-cpu-args,0.0,0.0,4306944.0,1940939.0,947.0,2219.0,0.0,0.0,0.0,0.0,1269.0,90543.0,31925.372206,9098.525242,1.000000%=3883,5.000000%=10158,10.000000%=17694,20.000000%=28180,30.000000%=31326,40.000000%=33161,50.000000%=34340,60.000000%=35389,70.000000%=36438,80.000000%=37486,90.000000%=39059,95.000000%=41156,99.000000%=48496,99.500000%=55836,99.900000%=65798,99.950000%=80216,99.990000%=90701,0%=0,0%=0,0%=0,1269.0,90543.0,31925.473104,9098.521696,1369903.0,2643336.0,100.000000%,1982526.583333,8861.213416,4081664.0,1839415.0,898.0,2219.0,0.0,0.0,0.0,0.0,1824.0,57649.0,29834.895303,8696.553445,1.000000%=2998,5.000000%=8978,10.000000%=15532,20.000000%=25034,30.000000%=28704,40.000000%=31064,50.000000%=32636,60.000000%=33816,70.000000%=34865,80.000000%=35913,90.000000%=37486,95.000000%=39059,99.000000%=41156,99.500000%=42729,99.900000%=47448,99.950000%=57409,99.990000%=57409,0%=0,0%=0,0%=0,1824.0,57649.0,29835.141265,8696.544881,1287678.0,2485141.0,100.000000%,1871560.833333,8118.998469,0.635329%,0.142670%,8675.0,0.0,688.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.29%,0.85%,4.08%,7.57%,86.77%,0.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandBal-2M-64,RandBal,Random Balanced 1:1,2M,2097152,64,1.8906846841173173,1.7848594983415604
144,3,fio-3.23,RandWH-2M-64-taskset-cpu-args,0.0,0.0,1818624.0,1757124.0,857.0,1035.0,0.0,0.0,0.0,0.0,1069.0,62787.0,9410.095336,5995.190828,1.000000%=1384,5.000000%=1810,10.000000%=2277,20.000000%=3686,30.000000%=5734,40.000000%=7897,50.000000%=9633,60.000000%=11075,70.000000%=12255,80.000000%=13434,90.000000%=15138,95.000000%=16580,99.000000%=28966,99.500000%=39059,99.900000%=62652,99.950000%=62652,99.990000%=62652,0%=0,0%=0,0%=0,1070.0,62787.0,9410.195449,5995.197437,1012786.0,1012787.0,57.638903%,1012787.0,0.0,6569984.0,6347810.0,3099.0,1035.0,0.0,0.0,0.0,0.0,1647.0,37239.0,8025.598233,4416.315293,1.000000%=1908,5.000000%=2146,10.000000%=2375,20.000000%=2932,30.000000%=4489,40.000000%=6324,50.000000%=8159,60.000000%=9502,70.000000%=10944,80.000000%=12255,90.000000%=13565,95.000000%=15007,99.000000%=17956,99.500000%=18743,99.900000%=23986,99.950000%=27918,99.990000%=37486,0%=0,0%=0,0%=0,1647.0,37239.0,8025.789774,4416.334144,3740268.0,3740269.0,58.922195%,3740269.0,0.0,2.706876%,0.385021%,8723.0,0.0,834.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.00%,23.05%,35.55%,37.77%,0.59%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandWH-2M-64,RandWH,Random Write-heavy 1:4,2M,2097152,64,0.9658689498901367,3.5669984817504883
149,3,fio-3.23,RandW-2M-64-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,8388608.0,10551708.0,5152.0,795.0,0.0,0.0,0.0,0.0,1700.0,61531.0,4654.114458,2994.716324,1.000000%=1941,5.000000%=2179,10.000000%=2342,20.000000%=2605,30.000000%=2834,40.000000%=3129,50.000000%=4046,60.000000%=5079,70.000000%=5865,80.000000%=6651,90.000000%=7503,95.000000%=7962,99.000000%=8978,99.500000%=14876,99.900000%=42729,99.950000%=54263,99.990000%=61603,0%=0,0%=0,0%=0,1700.0,61531.0,4654.320455,2994.737344,4793596.0,4793596.0,45.429574%,4793596.0,0.0,4.076570%,0.628899%,8806.0,0.0,600.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.56%,48.14%,49.73%,0.10%,0.39%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandW-2M-64,RandW,Random Write-only,2M,2097152,64,0.0,4.571529388427734
154,3,fio-3.23,SeqR-2M-128-taskset-cpu-args,0.0,0.0,16777216.0,1650813.0,806.0,10163.0,0.0,0.0,0.0,0.0,86692.0,228772.0,157065.575971,9484.542565,1.000000%=143654,5.000000%=149946,10.000000%=149946,20.000000%=149946,30.000000%=149946,40.000000%=152043,50.000000%=152043,60.000000%=154140,70.000000%=156237,80.000000%=168820,90.000000%=170917,95.000000%=175112,99.000000%=179306,99.500000%=179306,99.900000%=204472,99.950000%=210763,99.990000%=229638,0%=0,0%=0,0%=0,86692.0,228772.0,157065.659969,9484.549586,1048440.0,2097152.0,99.830738%,1648018.8,1959.62101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.014431%,0.013119%,17069.0,0.0,24945.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,99.95%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqR-2M-128,SeqR,Sequential Read-only,2M,2097152,128,1.5716732025146485,0.0
