access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,4858.8746,311554.8883,0.0004,131072.0000,16.0000,0.0538,3.3656,1.2394,3.3720,128,0
write,4665.6965,298889.8995,0.0004,131072.0000,16.0000,0.0529,3.5082,1.3119,3.5116,128,1
write,4761.7081,307192.8259,0.0004,131072.0000,16.0000,0.0594,3.4134,1.2750,3.4408,128,2
write,4750.7770,305647.3067,0.0004,131072.0000,16.0000,0.0529,3.4307,1.2489,3.4487,128,3
write,4786.4952,307939.2675,0.0004,131072.0000,16.0000,0.0505,3.4051,1.2588,3.4230,128,4
