access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,76489.0661,40214.8683,0.0030,131072.0000,2048.0000,0.2536,0.6875,0.4935,0.7229,432,0
write,78606.7636,41060.1313,0.0032,131072.0000,2048.0000,0.2502,0.6734,0.4851,0.7035,432,1
write,79528.0313,43061.6652,0.0032,131072.0000,2048.0000,0.2400,0.6421,0.4496,0.6953,432,2
write,77258.6267,39405.2174,0.0032,131072.0000,2048.0000,0.2430,0.7016,0.5162,0.7157,432,3
write,73213.8528,39416.9641,0.0028,131072.0000,2048.0000,0.1540,0.7014,0.5206,0.7553,432,4
