,terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth_kb,read_iops,read_runtime_ms,read_slat_min_us,read_slat_max_us,read_slat_mean_us,read_slat_dev_us,read_clat_min_us,read_clat_max_us,read_clat_mean_us,read_clat_dev_us,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_dev_us,read_bw_min_kb,read_bw_max_kb,read_bw_agg_pct,read_bw_mean_kb,read_bw_dev_kb,write_kb,write_bandwidth_kb,write_iops,write_runtime_ms,write_slat_min_us,write_slat_max_us,write_slat_mean_us,write_slat_dev_us,write_clat_min_us,write_clat_max_us,write_clat_mean_us,write_clat_dev_us,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_dev_us,write_bw_min_kb,write_bw_max_kb,write_bw_agg_pct,write_bw_mean_kb,write_bw_dev_kb,cpu_user,cpu_sys,cpu_csw,cpu_mjf,cpu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,description,rw-cat,rw_full,bs,bs_num,nj,read_bw_mean_gb,write_bw_mean_gb
54,3,fio-3.23,SeqRH-2M-32-taskset-cpu-args,0.0,0.0,152674304.0,2543639.0,1242.0,60022.0,0.0,0.0,0.0,0.0,1619.0,166174.0,21168.75393,3648.375028,1.000000%=16711,5.000000%=18219,10.000000%=19005,20.000000%=19791,30.000000%=20316,40.000000%=20578,50.000000%=21102,60.000000%=21364,70.000000%=21889,80.000000%=22151,90.000000%=22937,95.000000%=23461,99.000000%=27656,99.500000%=43253,99.900000%=76021,99.950000%=85458,99.990000%=100139,0%=0,0%=0,0%=0,1619.0,166174.0,21168.825299,3648.374172,1777664.0,3149824.0,100.000000%,2547505.478992,7952.266017,37595136.0,626355.0,305.0,60022.0,0.0,0.0,0.0,0.0,2194.0,102841.0,18135.690807,4319.313902,1.000000%=11337,5.000000%=12910,10.000000%=14090,20.000000%=15532,30.000000%=16580,40.000000%=17432,50.000000%=18219,60.000000%=19005,70.000000%=19529,80.000000%=20316,90.000000%=21364,95.000000%=22151,99.000000%=23986,99.500000%=36962,99.900000%=78118,99.950000%=85458,99.990000%=92798,0%=0,0%=0,0%=0,2194.0,102841.0,18135.881533,4319.31497,131072.0,1417216.0,100.000000%,632189.939003,8225.922014,0.394753%,0.145246%,186033.0,0.0,381.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.04%,0.15%,35.40%,64.08%,0.30%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqRH-2M-32,SeqRH,Sequential Read-heavy 4:1,2M,2097152,32,2.4294905462188723,0.6029033079175949
59,3,fio-3.23,SeqBal-2M-32-taskset-cpu-args,0.0,0.0,133287936.0,2220947.0,1084.0,60014.0,0.0,0.0,0.0,0.0,1601.0,154017.0,15322.129418,4432.278121,1.000000%=9109,5.000000%=11337,10.000000%=12255,20.000000%=13172,30.000000%=13828,40.000000%=14483,50.000000%=15007,60.000000%=15532,70.000000%=16056,80.000000%=16711,90.000000%=17694,95.000000%=18743,99.000000%=33816,99.500000%=42205,99.900000%=69730,99.950000%=79167,99.990000%=94896,0%=0,0%=0,0%=0,1601.0,154017.0,15322.201106,4432.27763,1212416.0,3239936.0,100.000000%,2222782.168067,12186.22764,133943296.0,2231867.0,1089.0,60014.0,0.0,0.0,0.0,0.0,2027.0,240983.0,13640.39222,3723.759408,1.000000%=6717,5.000000%=9502,10.000000%=10551,20.000000%=11599,30.000000%=12386,40.000000%=13041,50.000000%=13565,60.000000%=14090,70.000000%=14745,80.000000%=15532,90.000000%=16449,95.000000%=17432,99.000000%=19529,99.500000%=25296,99.900000%=63700,99.950000%=78118,99.990000%=91750,0%=0,0%=0,0%=0,2027.0,240983.0,13640.555936,3723.758725,1179648.0,3293184.0,100.000000%,2234072.605042,12843.247268,1.495518%,0.157385%,262680.0,0.0,420.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.15%,4.26%,93.83%,1.52%,0.23%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqBal-2M-32,SeqBal,Sequential Balanced 1:1,2M,2097152,32,2.1198102646512984,2.1305776644153593
64,3,fio-3.23,SeqWH-2M-32-taskset-cpu-args,0.0,0.0,77328384.0,1288613.0,629.0,60009.0,0.0,0.0,0.0,0.0,1551.0,243863.0,15760.824986,9578.317909,1.000000%=5275,5.000000%=8454,10.000000%=9895,20.000000%=11599,30.000000%=12648,40.000000%=13565,50.000000%=14352,60.000000%=15269,70.000000%=16318,80.000000%=17694,90.000000%=20578,95.000000%=23724,99.000000%=63700,99.500000%=87556,99.900000%=121110,99.950000%=133693,99.990000%=152043,0%=0,0%=0,0%=0,1551.0,243863.0,15760.913226,9578.316983,450560.0,2285429.0,100.000000%,1290926.336134,10820.220307,309288960.0,5154042.0,2516.0,60009.0,0.0,0.0,0.0,0.0,1839.0,279079.0,8309.948987,3521.213817,1.000000%=2932,5.000000%=4751,10.000000%=5668,20.000000%=6520,30.000000%=7176,40.000000%=7700,50.000000%=8159,60.000000%=8716,70.000000%=9240,80.000000%=9895,90.000000%=10682,95.000000%=11599,99.000000%=13697,99.500000%=17956,99.900000%=50069,99.950000%=71827,99.990000%=109576,0%=0,0%=0,0%=0,1840.0,279079.0,8310.140512,3521.213733,3137536.0,7351813.0,100.000000%,5165530.042017,22784.04994,3.589891%,0.206762%,378263.0,0.0,420.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,2.40%,65.49%,29.45%,2.29%,0.29%,0.07%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqWH-2M-32,SeqWH,Sequential Write-heavy 1:4,2M,2097152,32,1.2311232911434173,4.92623333169651
69,3,fio-3.23,SeqW-2M-32-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,671621120.0,11192379.0,5465.0,60007.0,0.0,0.0,0.0,0.0,1804.0,214573.0,5364.233018,2447.789276,1.000000%=2605,5.000000%=3358,10.000000%=3751,20.000000%=4227,30.000000%=4620,40.000000%=4882,50.000000%=5210,60.000000%=5472,70.000000%=5931,80.000000%=6455,90.000000%=6979,95.000000%=7241,99.000000%=7897,99.500000%=8585,99.900000%=32899,99.950000%=53739,99.990000%=92798,0%=0,0%=0,0%=0,1804.0,214574.0,5364.456598,2447.790953,8228259.0,12992512.0,100.000000%,11202658.176471,17587.515526,8.261825%,0.421344%,656970.0,0.0,349.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,14.66%,84.89%,0.18%,0.20%,0.05%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,SeqW-2M-32,SeqW,Sequential Write-only,2M,2097152,32,0.0,10.683687378378869
74,3,fio-3.23,RandR-2M-32-taskset-cpu-args,0.0,0.0,181278720.0,3020506.0,1474.0,60016.0,0.0,0.0,0.0,0.0,1292.0,86308.0,21685.221554,2291.207821,1.000000%=19791,5.000000%=20316,10.000000%=20578,20.000000%=20840,30.000000%=21102,40.000000%=21364,50.000000%=21626,60.000000%=21626,70.000000%=21889,80.000000%=22151,90.000000%=22675,95.000000%=22937,99.000000%=27131,99.500000%=35389,99.900000%=54788,99.950000%=65273,99.990000%=78118,0%=0,0%=0,0%=0,1292.0,86308.0,21685.259366,2291.207656,1982341.0,3235840.0,100.000000%,3023673.05042,4059.759358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.006405%,0.124306%,177196.0,0.0,396.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.06%,1.93%,97.86%,0.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-2M-32,RandR,Random Read-only,2M,2097152,32,2.8835993293952944,0.0
79,3,fio-3.23,RandRH-2M-32-taskset-cpu-args,0.0,0.0,152492032.0,2540898.0,1240.0,60015.0,0.0,0.0,0.0,0.0,1564.0,326690.0,21101.456478,5032.354614,1.000000%=15663,5.000000%=17956,10.000000%=18743,20.000000%=19529,30.000000%=20054,40.000000%=20316,50.000000%=20840,60.000000%=21102,70.000000%=21626,80.000000%=22151,90.000000%=22675,95.000000%=23461,99.000000%=35913,99.500000%=47972,99.900000%=81264,99.950000%=89653,99.990000%=223346,0%=0,0%=0,0%=0,1564.0,326690.0,21101.527424,5032.354091,1675264.0,3198976.0,100.000000%,2543231.033613,8530.185274,38246400.0,637280.0,311.0,60015.0,0.0,0.0,0.0,0.0,2537.0,312915.0,18174.154906,4972.72483,1.000000%=11337,5.000000%=13041,10.000000%=14090,20.000000%=15532,30.000000%=16580,40.000000%=17432,50.000000%=18219,60.000000%=19005,70.000000%=19529,80.000000%=20316,90.000000%=21364,95.000000%=22151,99.000000%=24772,99.500000%=39583,99.900000%=71827,99.950000%=84410,99.990000%=191889,0%=0,0%=0,0%=0,2537.0,312915.0,18174.366091,4972.725945,131072.0,1404928.0,100.000000%,641956.321783,8308.57811,0.405741%,0.124988%,186831.0,0.0,386.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.03%,0.17%,38.58%,60.79%,0.38%,0.03%,0.01%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-32,RandRH,Random Read-heavy 4:1,2M,2097152,32,2.4254141174440385,0.6122172563390732
84,3,fio-3.23,RandBal-2M-32-taskset-cpu-args,0.0,0.0,122238976.0,2027684.0,990.0,60285.0,0.0,0.0,0.0,0.0,1689.0,305900.0,17550.198874,7175.504459,1.000000%=9895,5.000000%=11993,10.000000%=13041,20.000000%=14090,30.000000%=14876,40.000000%=15663,50.000000%=16318,60.000000%=16908,70.000000%=17694,80.000000%=18743,90.000000%=22151,95.000000%=27918,99.000000%=45350,99.500000%=56360,99.900000%=90701,99.950000%=106430,99.990000%=160432,0%=0,0%=0,0%=0,1689.0,305901.0,17550.278743,7175.504283,1036288.0,2977792.0,100.000000%,2040033.180322,11337.330855,122148864.0,2026189.0,989.0,60285.0,0.0,0.0,0.0,0.0,1912.0,304918.0,14180.100886,4653.666242,1.000000%=7897,5.000000%=9764,10.000000%=10682,20.000000%=11862,30.000000%=12648,40.000000%=13434,50.000000%=13959,60.000000%=14614,70.000000%=15269,80.000000%=16187,90.000000%=17170,95.000000%=18219,99.000000%=20578,99.500000%=30277,99.900000%=67633,99.950000%=78118,99.990000%=166723,0%=0,0%=0,0%=0,1912.0,304918.0,14180.279829,4653.665978,1040384.0,3149824.0,100.000000%,2037814.229062,12833.198092,1.388645%,0.149614%,238946.0,0.0,368.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.07%,3.41%,88.85%,7.21%,0.41%,0.04%,0.01%,0.00%,0.00%,0.00%,0.00%,RandBal-2M-32,RandBal,Random Balanced 1:1,2M,2097152,32,1.9455272486896515,1.9434110918636323
89,3,fio-3.23,RandWH-2M-32-taskset-cpu-args,0.0,0.0,76810240.0,1278913.0,624.0,60059.0,0.0,0.0,0.0,0.0,1669.0,190338.0,15500.338673,11801.419243,1.000000%=4751,5.000000%=6455,10.000000%=7372,20.000000%=8454,30.000000%=9502,40.000000%=10420,50.000000%=11730,60.000000%=13303,70.000000%=15925,80.000000%=20316,90.000000%=27918,95.000000%=36438,99.000000%=62128,99.500000%=78118,99.900000%=125304,99.950000%=145752,99.990000%=164626,0%=0,0%=0,0%=0,1669.0,190338.0,15500.432907,11801.417933,413696.0,2265088.0,100.000000%,1282424.764706,10885.588063,309407744.0,5151729.0,2515.0,60059.0,0.0,0.0,0.0,0.0,1762.0,252885.0,8396.010057,3328.704183,1.000000%=3457,5.000000%=5079,10.000000%=5799,20.000000%=6651,30.000000%=7307,40.000000%=7766,50.000000%=8290,60.000000%=8716,70.000000%=9240,80.000000%=9764,90.000000%=10682,95.000000%=11468,99.000000%=13565,99.500000%=18743,99.900000%=52690,99.950000%=68681,99.990000%=88604,0%=0,0%=0,0%=0,1762.0,252885.0,8396.219233,3328.703853,3133440.0,7139328.0,100.000000%,5166977.613445,22798.474033,3.623006%,0.215602%,377919.0,0.0,389.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,1.53%,71.64%,22.34%,4.03%,0.40%,0.05%,0.01%,0.00%,0.00%,0.00%,0.00%,RandWH-2M-32,RandWH,Random Write-heavy 1:4,2M,2097152,32,1.2230155608234405,4.927613843388557
94,3,fio-3.23,RandW-2M-32-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,675006464.0,11248795.0,5492.0,60007.0,0.0,0.0,0.0,0.0,1767.0,163479.0,5331.840348,2032.610636,1.000000%=2637,5.000000%=3358,10.000000%=3719,20.000000%=4177,30.000000%=4554,40.000000%=4882,50.000000%=5144,60.000000%=5472,70.000000%=5931,80.000000%=6520,90.000000%=7045,95.000000%=7307,99.000000%=7962,99.500000%=8585,99.900000%=27918,99.950000%=45350,99.990000%=73924,0%=0,0%=0,0%=0,1767.0,163480.0,5332.065956,2032.612911,9104181.0,12439350.0,100.000000%,11261435.638655,14127.767301,8.454090%,0.510666%,660222.0,0.0,265.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,15.80%,83.82%,0.21%,0.11%,0.04%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,RandW-2M-32,RandW,Random Write-only,2M,2097152,32,0.0,10.739741934447288
99,3,fio-3.23,SeqR-2M-64-taskset-cpu-args,0.0,0.0,160284672.0,2669631.0,1303.0,60040.0,0.0,0.0,0.0,0.0,17009.0,424099.0,49034.340871,4020.463438,1.000000%=45875,5.000000%=46923,10.000000%=47448,20.000000%=47972,30.000000%=47972,40.000000%=48496,50.000000%=48496,60.000000%=49020,70.000000%=49020,80.000000%=49545,90.000000%=50069,95.000000%=50593,99.000000%=60030,99.500000%=68681,99.900000%=114819,99.950000%=121110,99.990000%=130547,0%=0,0%=0,0%=0,17010.0,424099.0,49034.403169,4020.463212,2059958.0,2891776.0,100.000000%,2673514.941176,2185.215679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.002577%,0.046649%,156856.0,0.0,681.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,87.74%,12.06%,0.19%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqR-2M-64,SeqR,Sequential Read-only,2M,2097152,64,2.5496625339279175,0.0
104,3,fio-3.23,SeqRH-2M-64-taskset-cpu-args,0.0,0.0,128356352.0,2137598.0,1043.0,60047.0,0.0,0.0,0.0,0.0,1302.0,256355.0,49338.587095,8227.323254,1.000000%=39583,5.000000%=44302,10.000000%=45350,20.000000%=46399,30.000000%=47448,40.000000%=47972,50.000000%=49020,60.000000%=49545,70.000000%=50069,80.000000%=50593,90.000000%=52166,95.000000%=53215,99.000000%=77070,99.500000%=112721,99.900000%=154140,99.950000%=170917,99.990000%=214958,0%=0,0%=0,0%=0,1303.0,256355.0,49338.717123,8227.323886,1052622.0,3194593.0,100.000000%,2139416.159664,5767.03872,32749568.0,545398.0,266.0,60047.0,0.0,0.0,0.0,0.0,2147.0,195518.0,45907.983456,9048.041342,1.000000%=34865,5.000000%=39059,10.000000%=40632,20.000000%=42205,30.000000%=43253,40.000000%=44302,50.000000%=45350,60.000000%=46399,70.000000%=46923,80.000000%=48496,90.000000%=49545,95.000000%=51118,99.000000%=81264,99.500000%=113770,99.900000%=158334,99.950000%=166723,99.990000%=189792,0%=0,0%=0,0%=0,2147.0,195518.0,45908.333899,9048.043575,262126.0,1568768.0,100.000000%,608778.745197,4777.504339,0.174088%,0.059930%,157781.0,0.0,745.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.11%,0.16%,73.23%,25.83%,0.66%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqRH-2M-64,SeqRH,Sequential Read-heavy 4:1,2M,2097152,64,2.0403062435760497,0.5805766536684036
109,3,fio-3.23,SeqBal-2M-64-taskset-cpu-args,0.0,0.0,110641152.0,1843189.0,899.0,60027.0,0.0,0.0,0.0,0.0,2069.0,362020.0,36457.017731,8233.44141,1.000000%=26345,5.000000%=29491,10.000000%=31064,20.000000%=32636,30.000000%=33816,40.000000%=34865,50.000000%=35913,60.000000%=36438,70.000000%=37486,80.000000%=39059,90.000000%=40632,95.000000%=42729,99.000000%=64749,99.500000%=91750,99.900000%=122159,99.950000%=127401,99.990000%=267386,0%=0,0%=0,0%=0,2069.0,362021.0,36457.126783,8233.440809,622592.0,3035136.0,100.000000%,1844638.120496,7580.397164,111689728.0,1860658.0,908.0,60027.0,0.0,0.0,0.0,0.0,1940.0,464804.0,33712.640289,8003.361981,1.000000%=23199,5.000000%=26345,10.000000%=28180,20.000000%=30015,30.000000%=31326,40.000000%=32374,50.000000%=33161,60.000000%=34340,70.000000%=35389,80.000000%=36438,90.000000%=38535,95.000000%=40108,99.000000%=54263,99.500000%=85458,99.900000%=119013,99.950000%=125304,99.990000%=227540,0%=0,0%=0,0%=0,1940.0,464804.0,33712.904511,8003.362828,634880.0,3158016.0,100.000000%,1861882.063595,8079.371707,0.678711%,0.072878%,217833.0,0.0,934.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.02%,0.03%,0.19%,98.15%,1.21%,0.40%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqBal-2M-64,SeqBal,Sequential Balanced 1:1,2M,2097152,64,1.7591839985809326,1.7756291042280197
114,3,fio-3.23,SeqWH-2M-64-taskset-cpu-args,0.0,0.0,74964992.0,1248916.0,609.0,60024.0,0.0,0.0,0.0,0.0,1621.0,338313.0,30121.534805,10618.363558,1.000000%=13697,5.000000%=17432,10.000000%=19529,20.000000%=22937,30.000000%=25559,40.000000%=27394,50.000000%=29229,60.000000%=31064,70.000000%=32899,80.000000%=35389,90.000000%=40108,95.000000%=45875,99.000000%=57933,99.500000%=87556,99.900000%=126353,99.950000%=137363,99.990000%=267386,0%=0,0%=0,0%=0,1621.0,338313.0,30121.679744,10618.365065,266150.0,2666127.0,100.000000%,1254745.005771,7455.954126,298129408.0,4966836.0,2425.0,60024.0,0.0,0.0,0.0,0.0,2042.0,345441.0,18238.357337,6205.391118,1.000000%=11337,5.000000%=13434,10.000000%=14352,20.000000%=15532,30.000000%=16318,40.000000%=17170,50.000000%=17694,60.000000%=18481,70.000000%=19267,80.000000%=20316,90.000000%=21626,95.000000%=22937,99.000000%=27394,99.500000%=45350,99.900000%=100139,99.950000%=106430,99.990000%=240123,0%=0,0%=0,0%=0,2042.0,345441.0,18238.639382,6205.390634,2502385.0,7511057.0,99.992567%,4966466.823529,13579.318895,1.930188%,0.126681%,368536.0,0.0,903.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.10%,0.40%,63.34%,35.23%,0.78%,0.14%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqWH-2M-64,SeqWH,Sequential Write-heavy 1:4,2M,2097152,64,1.1966180856428146,4.736391852883339
119,3,fio-3.23,SeqW-2M-64-taskset-cpu-args,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,779898880.0,12996365.0,6345.0,60009.0,0.0,0.0,0.0,0.0,1722.0,465813.0,9496.292153,5443.927384,1.000000%=5013,5.000000%=6062,10.000000%=6717,20.000000%=7569,30.000000%=8224,40.000000%=8847,50.000000%=9371,60.000000%=9764,70.000000%=10289,80.000000%=10813,90.000000%=11730,95.000000%=12517,99.000000%=14090,99.500000%=21364,99.900000%=84410,99.950000%=95944,99.990000%=256901,0%=0,0%=0,0%=0,1722.0,465814.0,9496.647223,5443.929825,7433320.0,17100126.0,100.000000%,13016083.815126,17037.571598,5.631383%,0.482011%,772287.0,0.0,654.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.54%,63.62%,35.30%,0.34%,0.16%,0.03%,0.01%,0.00%,0.00%,0.00%,0.00%,SeqW-2M-64,SeqW,Sequential Write-only,2M,2097152,64,0.0,12.413104834676743
124,3,fio-3.23,RandR-2M-64-taskset-cpu-args,0.0,0.0,129323008.0,2153696.0,1051.0,60047.0,0.0,0.0,0.0,0.0,28896.0,148976.0,60805.541144,3765.73692,1.000000%=57933,5.000000%=58982,10.000000%=58982,20.000000%=59506,30.000000%=60030,40.000000%=60030,50.000000%=60555,60.000000%=60555,70.000000%=61079,80.000000%=61603,90.000000%=62128,95.000000%=63700,99.000000%=67633,99.500000%=77070,99.900000%=125304,99.950000%=130547,99.990000%=135266,0%=0,0%=0,0%=0,28896.0,148976.0,60805.675781,3765.73748,1732376.0,2363392.0,100.000000%,2156111.798319,2070.362366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000%=0,5.000000%=0,10.000000%=0,20.000000%=0,30.000000%=0,40.000000%=0,50.000000%=0,60.000000%=0,70.000000%=0,80.000000%=0,90.000000%=0,95.000000%=0,99.000000%=0,99.500000%=0,99.900000%=0,99.950000%=0,99.990000%=0,0%=0,0%=0,0%=0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000%,0.0,0.0,0.006351%,0.061248%,126680.0,0.0,15115.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,99.64%,0.23%,0.00%,0.00%,0.00%,0.00%,0.00%,RandR-2M-64,RandR,Random Read-only,2M,2097152,64,2.0562284453573225,0.0
129,3,fio-3.23,RandRH-2M-64-taskset-cpu-args,0.0,0.0,116781056.0,1944989.0,949.0,60042.0,0.0,0.0,0.0,0.0,1518.0,250391.0,54725.464498,8710.034158,1.000000%=44302,5.000000%=49020,10.000000%=50593,20.000000%=51642,30.000000%=52690,40.000000%=53215,50.000000%=54263,60.000000%=54788,70.000000%=55312,80.000000%=56360,90.000000%=57933,95.000000%=58982,99.000000%=94896,99.500000%=120061,99.900000%=156237,99.950000%=170917,99.990000%=191889,0%=0,0%=0,0%=0,1519.0,250391.0,54725.543315,8710.03376,958464.0,2846720.0,100.000000%,1946596.319328,5371.681248,29149184.0,485479.0,237.0,60042.0,0.0,0.0,0.0,0.0,2350.0,204745.0,49602.800542,8627.183906,1.000000%=36438,5.000000%=42205,10.000000%=43778,20.000000%=45875,30.000000%=46923,40.000000%=47972,50.000000%=49020,60.000000%=50069,70.000000%=51118,80.000000%=52690,90.000000%=54263,95.000000%=55836,99.000000%=79167,99.500000%=109576,99.900000%=156237,99.950000%=173015,99.990000%=198180,0%=0,0%=0,0%=0,2350.0,204745.0,49602.976337,8627.18514,262135.0,1540096.0,100.000000%,559747.123603,4504.200628,0.162824%,0.047983%,142975.0,0.0,759.0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.06%,0.06%,0.09%,17.96%,81.03%,0.79%,0.01%,0.00%,0.00%,0.00%,0.00%,RandRH-2M-64,RandRH,Random Read-heavy 4:1,2M,2097152,64,1.8564189141540528,0.5338164554624557
