access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,1128.4522,72304.9718,0.0003,131072.0000,16.0000,0.0197,2.7191,0.3429,2.7223,24,0
write,1316.8775,84393.2430,0.0003,131072.0000,16.0000,0.0163,2.3297,0.1345,2.3328,24,1
write,466.0720,29842.6082,0.0005,131072.0000,16.0000,0.0239,6.5882,4.0569,6.5913,24,2
write,1124.9702,72074.8178,0.0003,131072.0000,16.0000,0.0188,2.7278,0.5484,2.7307,24,3
write,1236.4083,79223.1454,0.0003,131072.0000,16.0000,0.0191,2.4817,0.3669,2.4846,24,4
