access,IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter,nnodes,seg,bw(GiB/s)
write,19096.4723,0.0131,131072.0,1024.0,0.006,1.7159,0.0405,1.719,8,1,1,32,18.61502890625
write,18867.7731,0.0132,131072.0,1024.0,0.0058,1.7367,0.0415,1.7397,8,2,1,32,18.393478515625
write,18730.821,0.0134,131072.0,1024.0,0.006,1.7494,0.0389,1.7525,8,3,1,32,18.25936767578125
write,18854.4508,0.0133,131072.0,1024.0,0.0062,1.7379,0.0415,1.7411,8,4,1,32,18.37886015625
write,25231.175,0.0509,131072.0,1024.0,0.0266,7.7923,3.6842,7.7958,48,0,1,32,24.6286771484375
write,23672.3323,0.0443,131072.0,1024.0,0.02,8.3054,4.9064,8.3088,48,1,1,32,23.10809970703125
write,25143.518,0.0435,131072.0,1024.0,0.0275,7.8194,4.4661,7.8226,48,2,1,32,24.54419697265625
write,25765.6314,0.0432,131072.0,1024.0,0.0278,7.6306,4.2305,7.634,48,3,1,32,25.15078701171875
write,25629.4577,0.0443,131072.0,1024.0,0.0235,7.6712,4.2063,7.6743,48,4,1,32,25.01840849609375
write,20651.9437,0.0292,131072.0,1024.0,0.0167,6.3467,4.7029,6.3503,32,0,1,32,20.1564642578125
write,21323.3102,0.0301,131072.0,1024.0,0.0136,6.1469,4.3627,6.1501,32,1,1,32,20.8128287109375
write,22336.776,0.0281,131072.0,1024.0,0.0687,5.868,4.2665,5.8712,32,2,1,32,21.8012234375
write,22704.8673,0.0272,131072.0,1024.0,0.0237,5.7729,4.1536,5.776,32,3,1,32,22.1607498046875
write,22340.4922,0.0277,131072.0,1024.0,0.1177,5.867,4.2609,5.8702,32,4,1,32,21.80510888671875
write,18890.9582,0.0531,131072.0,1024.0,0.0267,12.1421,7.688,12.1455,56,0,1,32,18.44304013671875
write,20373.63,0.0431,131072.0,1024.0,0.2547,11.2585,7.8736,11.2618,56,1,1,32,19.890292578125
write,20100.36,0.0441,131072.0,1024.0,0.2948,11.4115,7.9581,11.4148,56,2,1,32,19.6236154296875
write,20302.3778,0.0454,131072.0,1024.0,0.0305,11.298,7.8485,11.3013,56,3,1,32,19.82073935546875
write,19613.438,0.0442,131072.0,1024.0,1.7495,11.6948,8.3313,11.6982,56,4,1,32,19.1482072265625
write,24759.9729,0.031,131072.0,1024.0,0.0149,3.9703,2.3015,3.9738,24,0,1,32,24.15829765625
write,23373.7544,0.0326,131072.0,1024.0,0.0149,4.2057,2.571,4.209,24,1,1,32,22.80807880859375
write,26138.5832,0.029,131072.0,1024.0,0.0146,3.7609,2.08,3.764,24,2,1,32,25.5044853515625
write,27421.1263,0.0275,131072.0,1024.0,0.0141,3.585,2.0073,3.5885,24,3,1,32,26.75199140625
write,26913.8967,0.028,131072.0,1024.0,0.0149,3.6525,2.0629,3.6558,24,4,1,32,26.25990859375
write,23508.4034,0.0129,131072.0,1024.0,0.0066,2.7878,1.1555,2.7913,16,0,1,32,22.92837626953125
write,23996.5872,0.0127,131072.0,1024.0,0.0061,2.7311,1.1279,2.7342,16,1,1,32,23.40727353515625
write,24886.7699,0.0133,131072.0,1024.0,0.0059,2.6334,0.9638,2.6365,16,2,1,32,24.27500048828125
write,23004.0871,0.0142,131072.0,1024.0,0.0059,2.8489,1.0569,2.8519,16,3,1,32,22.440966796875
write,24684.5136,0.013,131072.0,1024.0,0.0058,2.6549,1.0211,2.658,16,4,1,32,24.07869931640625
write,19364.9883,0.0295,131072.0,1024.0,1.1947,8.4606,6.8063,8.464,40,0,1,32,18.9035693359375
write,22382.5627,0.0282,131072.0,1024.0,0.0137,7.32,5.6244,7.3232,40,1,1,32,21.8484349609375
write,22346.0423,0.029,131072.0,1024.0,0.0431,7.3319,5.6894,7.3352,40,2,1,32,21.8125109375
write,23025.6754,0.0287,131072.0,1024.0,0.0705,7.1155,5.429,7.1188,40,3,1,32,22.4755998046875
write,22898.564,0.0285,131072.0,1024.0,0.0274,7.155,5.44,7.1583,40,4,1,32,22.3515568359375
write,20079.6521,0.0326,131072.0,2048.0,0.0774,4.0798,2.8375,4.0833,40,0,1,32,39.1840037109375
write,20754.8357,0.0311,131072.0,2048.0,0.0143,3.947,2.8168,3.9503,40,1,1,32,40.5029548828125
write,21673.7241,0.0299,131072.0,2048.0,0.219,3.7797,2.6621,3.7829,40,2,1,32,42.2955255859375
write,22080.9929,0.0283,131072.0,2048.0,0.0153,3.71,2.6828,3.7133,40,3,1,32,43.08848544921875
write,21105.6343,0.0283,131072.0,2048.0,0.0157,3.8814,2.8498,3.8847,40,4,1,32,41.18713759765625
write,16140.1945,0.0178,131072.0,2048.0,0.0064,2.0302,1.0007,2.0337,16,0,1,32,31.47007822265625
write,17769.3611,0.0161,131072.0,2048.0,0.006,1.8441,0.8685,1.8471,16,1,1,32,34.64799189453125
write,17637.8673,0.0159,131072.0,2048.0,0.0061,1.8578,0.8955,1.861,16,2,1,32,34.390129296875
write,17599.1694,0.0166,131072.0,2048.0,0.0057,1.8619,0.8563,1.8649,16,3,1,32,34.31854296875
write,16623.0651,0.0159,131072.0,2048.0,0.0064,1.9712,1.0199,1.9742,16,4,1,32,32.41743896484375
write,22624.7314,0.0298,131072.0,2048.0,0.0096,2.1725,1.0989,2.1759,24,0,1,32,44.1187419921875
write,22118.361,0.029,131072.0,2048.0,0.0118,2.2222,1.2142,2.2255,24,1,1,32,43.13710654296875
write,23169.5178,0.0292,131072.0,2048.0,0.0144,2.1214,1.1371,2.1246,24,2,1,32,45.185312109375
write,22809.1782,0.0305,131072.0,2048.0,0.0136,2.1549,1.1077,2.1582,24,3,1,32,44.4818017578125
write,24203.9845,0.0281,131072.0,2048.0,0.0181,2.0307,1.054,2.034,24,4,1,32,47.19677890625
write,19711.2337,0.0466,131072.0,2048.0,0.472,5.8184,3.8902,5.8218,56,0,1,32,38.47612001953125
write,20500.658,0.0425,131072.0,2048.0,1.5536,5.5944,3.8528,5.5976,56,1,1,32,40.01717080078125
write,20788.4519,0.0425,131072.0,2048.0,1.0496,5.5169,3.7975,5.52,56,2,1,32,40.5793650390625
write,20043.453,0.0448,131072.0,2048.0,2.4941,5.722,3.9082,5.7251,56,3,1,32,39.1261396484375
write,19887.281,0.046,131072.0,2048.0,0.8066,5.7669,3.9787,5.7701,56,4,1,32,38.82079765625
write,25127.0369,0.0445,131072.0,2048.0,0.0157,3.9123,2.0981,3.9159,48,0,1,32,49.0307607421875
write,24823.7101,0.0419,131072.0,2048.0,0.4055,3.9601,2.1677,3.9634,48,1,1,32,48.442925
write,26113.7827,0.0406,131072.0,2048.0,0.0272,3.7644,2.0273,3.7677,48,2,1,32,50.959078515625
write,26103.3194,0.04,131072.0,2048.0,1.8166,3.766,2.0846,3.7691,48,3,1,32,50.94005693359375
write,24570.3734,0.0421,131072.0,2048.0,1.2328,4.0009,2.2699,4.004,48,4,1,32,47.951483203125
write,18574.8007,0.0294,131072.0,2048.0,0.1384,3.5282,2.4739,3.5316,32,0,1,32,36.243723046875
write,18007.5667,0.0298,131072.0,2048.0,0.1816,3.6394,2.5501,3.6425,32,1,1,32,35.140392578125
write,19106.9562,0.0288,131072.0,2048.0,0.1419,3.43,2.386,3.4333,32,2,1,32,37.28145947265625
write,18920.3055,0.027,131072.0,2048.0,0.2002,3.4638,2.4837,3.4671,32,3,1,32,36.91873984375
write,19509.6618,0.0269,131072.0,2048.0,0.4859,3.3592,2.3923,3.3623,32,4,1,32,38.0689421875
write,12632.3543,0.0174,131072.0,2048.0,0.0063,1.297,0.2234,1.3004,8,0,1,32,24.60785322265625
write,13073.4198,0.0158,131072.0,2048.0,0.006,1.2532,0.2705,1.2564,8,1,1,32,25.46987861328125
write,13202.4903,0.0156,131072.0,2048.0,0.0062,1.241,0.2718,1.2442,8,2,1,32,25.71894365234375
write,12851.899,0.0154,131072.0,2048.0,0.0058,1.2748,0.3174,1.2779,8,3,1,32,25.0420224609375
write,13384.2863,0.0155,131072.0,2048.0,0.0057,1.2241,0.2655,1.2271,8,4,1,32,26.07789345703125
write,10512.0508,0.0731,131072.0,8192.0,0.0109,1.1689,0.5079,1.1724,24,0,1,32,81.88080205078126
write,10544.019,0.0728,131072.0,8192.0,0.0133,1.1654,0.5641,1.1687,24,1,1,32,82.14213408203125
write,10770.756,0.0713,131072.0,8192.0,0.0143,1.1409,0.5168,1.1442,24,2,1,32,83.89995849609375
write,10312.7479,0.0722,131072.0,8192.0,0.0091,1.1915,0.5962,1.1947,24,3,1,32,80.35289619140624
write,10167.9194,0.0755,131072.0,8192.0,0.017,1.2085,0.5728,1.2118,24,4,1,32,79.22157939453125
write,9094.7245,0.079,131072.0,8192.0,0.4128,2.2519,1.2268,2.2555,40,0,1,32,70.9380203125
write,9164.0573,0.0759,131072.0,8192.0,0.2656,2.2348,1.1917,2.2381,40,1,1,32,71.48856826171875
write,9239.2467,0.078,131072.0,8192.0,0.3241,2.2166,1.1663,2.2199,40,2,1,32,72.0766845703125
write,9541.1977,0.0747,131072.0,8192.0,0.2092,2.1465,1.1097,2.1497,40,3,1,32,74.42777919921875
write,9547.9278,0.077,131072.0,8192.0,0.3725,2.145,1.1237,2.1481,40,4,1,32,74.48449775390625
write,8096.9402,0.0422,131072.0,8192.0,0.0071,1.0117,0.3881,1.0155,16,0,1,32,63.02177578125
write,8818.5851,0.0376,131072.0,8192.0,0.0059,0.9289,0.398,0.932,16,1,1,32,68.67195791015625
write,9036.0583,0.0372,131072.0,8192.0,0.006,0.9066,0.3826,0.9097,16,2,1,32,70.35355224609376
write,8909.1125,0.0371,131072.0,8192.0,0.006,0.9195,0.3972,0.9226,16,3,1,32,69.367970703125
write,8748.0624,0.039,131072.0,8192.0,0.006,0.9364,0.4106,0.9396,16,4,1,32,68.11756591796875
write,10568.9275,0.1332,131072.0,8192.0,0.0236,2.3253,1.1077,2.3287,48,0,1,32,82.448403125
write,10786.849,0.1268,131072.0,8192.0,0.0169,2.2783,1.1011,2.2816,48,1,1,32,84.150074609375
write,9813.3988,0.1222,131072.0,8192.0,0.1198,2.5043,1.3535,2.5076,48,2,1,32,76.5658357421875
write,11021.7696,0.1244,131072.0,8192.0,0.0154,2.2298,1.066,2.233,48,3,1,32,85.983871484375
write,10924.8859,0.123,131072.0,8192.0,0.0123,2.2495,1.0774,2.2527,48,4,1,32,85.23120595703125
write,8677.9847,0.0702,131072.0,8192.0,0.012,1.888,1.1401,1.8914,32,0,1,32,67.6747005859375
write,8371.2411,0.0729,131072.0,8192.0,0.0181,1.9572,1.1841,1.9605,32,1,1,32,65.29069765625
write,8869.0743,0.0736,131072.0,8192.0,0.0128,1.8473,1.1065,1.8507,32,2,1,32,69.16440419921875
write,8925.2205,0.071,131072.0,8192.0,0.0151,1.8357,1.0623,1.8389,32,3,1,32,69.60675458984375
write,8996.4634,0.0703,131072.0,8192.0,0.0141,1.8212,1.0888,1.8244,32,4,1,32,70.1586701171875
write,6132.4349,0.0417,131072.0,8192.0,0.0066,0.6679,0.0485,0.6715,8,0,1,32,47.65719755859375
write,6562.9985,0.0379,131072.0,8192.0,0.0059,0.6241,0.0694,0.6271,8,1,1,32,51.02627509765625
write,7009.4364,0.0361,131072.0,8192.0,0.0059,0.5844,0.0753,0.5874,8,2,1,32,54.47448720703125
write,6685.7079,0.0383,131072.0,8192.0,0.0059,0.6127,0.0732,0.6157,8,3,1,32,51.97159208984375
write,6947.9527,0.036,131072.0,8192.0,0.0064,0.5895,0.0838,0.5928,8,4,1,32,53.9804642578125
write,7114.8149,0.1256,131072.0,8192.0,0.0269,4.0299,2.8568,4.0334,56,0,1,32,55.53631396484375
write,7427.0946,0.1218,131072.0,8192.0,0.0854,3.8605,2.7301,3.8638,56,1,1,32,57.97434716796875
write,7439.0052,0.1201,131072.0,8192.0,1.6393,3.8543,2.7168,3.8816,56,2,1,32,57.70796806640625
write,7481.1534,0.1193,131072.0,8192.0,1.7746,3.8326,2.7287,3.8358,56,3,1,32,58.3977689453125
write,7340.9075,0.1207,131072.0,8192.0,0.3708,3.9058,2.7478,3.9088,56,4,1,32,57.3072490234375
write,5251.1833,0.2699,131072.0,16384.0,0.0173,2.34,1.0474,2.3435,48,0,1,32,81.92863427734375
write,5080.936,0.2698,131072.0,16384.0,0.0176,2.4185,1.1239,2.4217,48,1,1,32,79.28449072265624
write,5248.4181,0.2609,131072.0,16384.0,0.0404,2.3413,1.0661,2.3445,48,2,1,32,81.89267578125
write,5195.306,0.264,131072.0,16384.0,0.0178,2.3652,1.1125,2.3686,48,3,1,32,81.06156572265625
write,5189.2132,0.2595,131072.0,16384.0,0.0217,2.368,1.1287,2.3711,48,4,1,32,80.97397744140625
write,3982.3175,0.1747,131072.0,16384.0,0.0174,2.5714,1.7371,2.575,40,0,1,32,62.1351732421875
write,3980.0347,0.1695,131072.0,16384.0,0.0142,2.5728,1.74,2.5761,40,1,1,32,62.110376171875
write,4011.0162,0.1744,131072.0,16384.0,0.0179,2.553,1.636,2.5561,40,2,1,32,62.5954853515625
write,4061.9895,0.1715,131072.0,16384.0,0.0179,2.5209,1.6869,2.5242,40,3,1,32,63.3854923828125
write,4110.5826,0.169,131072.0,16384.0,0.0154,2.4911,1.6415,2.4944,40,4,1,32,64.14257158203125
write,3606.9001,0.2633,131072.0,16384.0,0.0203,3.9746,2.7151,3.9781,56,0,1,32,56.30835791015625
write,3647.5718,0.2625,131072.0,16384.0,0.1111,3.9303,2.7117,3.9336,56,1,1,32,56.94524775390625
write,3694.2616,0.2578,131072.0,16384.0,0.0678,3.8806,2.6448,3.884,56,2,1,32,57.67315302734375
write,3673.424,0.2566,131072.0,16384.0,0.1804,3.9026,2.6781,3.9057,56,3,1,32,57.35276533203125
write,3651.8515,0.2605,131072.0,16384.0,0.0951,3.9257,2.6845,3.9288,56,4,1,32,57.01484921875
write,4278.5015,0.1598,131072.0,16384.0,0.0335,1.9147,1.2765,1.9254,32,0,1,32,66.4812806640625
write,4290.6857,0.1637,131072.0,16384.0,0.0516,1.9093,1.2235,1.9125,32,1,1,32,66.92666455078125
write,4264.8315,0.1534,131072.0,16384.0,0.0604,1.9208,1.2588,1.9241,32,2,1,32,66.526235546875
write,4380.0883,0.154,131072.0,16384.0,0.017,1.8703,1.2411,1.8734,32,3,1,32,68.32347607421875
write,4391.9896,0.1544,131072.0,16384.0,0.0289,1.8652,1.2228,1.8685,32,4,1,32,68.5058
write,5321.1464,0.0803,131072.0,16384.0,0.0061,0.7698,0.2119,0.773,16,0,1,32,82.79183076171876
write,5167.6379,0.0803,131072.0,16384.0,0.006,0.7926,0.2431,0.7957,16,1,1,32,80.43453359375
write,5308.7517,0.0769,131072.0,16384.0,0.006,0.7716,0.246,0.7746,16,2,1,32,82.61797158203125
write,5306.6692,0.0751,131072.0,16384.0,0.0058,0.7719,0.2603,0.7749,16,3,1,32,82.5957791015625
write,5263.8806,0.0747,131072.0,16384.0,0.0061,0.7781,0.2636,0.7813,16,4,1,32,81.9160251953125
write,2953.8083,0.0735,131072.0,16384.0,0.0065,0.6933,0.1454,0.6968,8,0,1,32,45.92224560546875
write,3490.8486,0.0669,131072.0,16384.0,0.0058,0.5867,0.12,0.5896,8,1,1,32,54.2701259765625
write,3329.6914,0.0708,131072.0,16384.0,0.0059,0.6151,0.1128,0.6181,8,2,1,32,51.768548828125
write,3473.5591,0.0668,131072.0,16384.0,0.0062,0.5896,0.1199,0.5928,8,3,1,32,53.9804642578125
write,3365.4871,0.0707,131072.0,16384.0,0.0059,0.6085,0.1076,0.6116,8,4,1,32,52.321010546875
write,4606.9994,0.1483,131072.0,16384.0,0.01,1.3336,0.7138,1.3373,24,0,1,32,71.787891015625
write,4627.8825,0.1443,131072.0,16384.0,0.0158,1.3276,0.7152,1.3309,24,1,1,32,72.1321337890625
write,4579.2551,0.1472,131072.0,16384.0,0.0129,1.3417,0.7344,1.3451,24,2,1,32,71.36760703125
write,4534.9469,0.1516,131072.0,16384.0,0.0097,1.3548,0.7229,1.3582,24,3,1,32,70.6811109375
write,4478.0299,0.1492,131072.0,16384.0,0.0117,1.372,0.7316,1.3753,24,4,1,32,69.80467392578124
