access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,53235.1273,3408572.9006,0.0128,131072.0000,16.0000,0.1156,108.2854,39.1316,108.3339,1408,0
write,54817.9663,3508613.3705,0.0128,131072.0000,16.0000,0.0957,105.1979,38.2114,105.2058,1408,1
write,43030.4582,2754509.8193,0.0160,131072.0000,16.0000,0.0991,133.9980,39.8396,134.0253,1408,2
write,30833.1049,1973592.7470,0.0220,131072.0000,16.0000,0.1331,187.0187,82.8291,187.0447,1408,3
write,16395.8195,1049355.7669,0.0403,131072.0000,16.0000,0.1149,351.7384,81.2264,351.7462,1408,4
