access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,7169.3898,458893.4843,0.0045,131072.0000,16.0000,0.0071,36.5602,0.3127,36.5643,64,0
write,7175.2942,459259.5217,0.0044,131072.0000,16.0000,0.0063,36.5310,0.2299,36.5343,64,1
write,7165.2203,458613.4133,0.0044,131072.0000,16.0000,0.0062,36.5825,0.2893,36.5856,64,2
write,7158.8418,458205.7770,0.0045,131072.0000,16.0000,0.0061,36.6150,0.3160,36.6182,64,3
write,7174.5539,459209.6543,0.0044,131072.0000,16.0000,0.0059,36.5350,0.3104,36.5380,64,4
