rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,32946,,,,,,,,,,,,,,,,,1.0503286390e+04,3.0112632203e+02,,,5.8276505904e+01,1.6473190784e+00
0,,,,,,,,,,,,,,,,,,1.4307031347e+02,2.3027837992e+02
1,,,,,,,,,,,,,,,,,,1.1608880548e+02,2.8379997420e+02
2,,,,,,,,,,,,,,,,,,1.1708287011e+02,2.8139043713e+02
3,,,,,,,,,,,,,,,,,,1.2817558558e+02,2.5703802991e+02
4,,,,,,,,,,,,,,,,,,1.1524197838e+02,2.8588540792e+02
5,,,,,,,,,,,,,,,,,,1.1926924248e+02,2.7623215604e+02
6,,,,,,,,,,,,,,,,,,1.2887414857e+02,2.5564475393e+02
7,,,,,,,,,,,,,,,,,,1.4214851992e+02,2.3177167106e+02
8,,,,,,,,,,,,,,,,,,1.4237891016e+02,2.3139663005e+02
9,,,,,,,,,,,,,,,,,,1.3023271427e+02,2.5297791100e+02
10,,,,,,,,,,,,,,,,,,1.1988703067e+02,2.7480870795e+02
11,,,,,,,,,,,,,,,,,,1.1904417051e+02,2.7675441694e+02
12,,,,,,,,,,,,,,,,,,1.1854077027e+02,2.7792969394e+02
13,,,,,,,,,,,,,,,,,,1.1925612587e+02,2.7626253796e+02
14,,,,,,,,,,,,,,,,,,1.3533153925e+02,2.4344657707e+02
15,,,,,,,,,,,,,,,,,,1.1201962447e+02,2.9410918093e+02
16,,,,,,,,,,,,,,,,,,1.2511542026e+02,2.6332485580e+02
17,,,,,,,,,,,,,,,,,,1.2040883746e+02,2.7361778998e+02
18,,,,,,,,,,,,,,,,,,1.2391732427e+02,2.6587081504e+02
19,,,,,,,,,,,,,,,,,,1.1261376698e+02,2.9255748105e+02
20,,,,,,,,,,,,,,,,,,1.2060818675e+02,2.7316553617e+02
21,,,,,,,,,,,,,,,,,,1.3909661616e+02,2.3685694814e+02
22,,,,,,,,,,,,,,,,,,1.3649515546e+02,2.4137120390e+02
23,,,,,,,,,,,,,,,,,,1.1443226295e+02,2.8790831494e+02
24,,,,,,,,,,,,,,,,,,1.3683382378e+02,2.4077380204e+02
25,,,,,,,,,,,,,,,,,,1.1899779622e+02,2.7686227012e+02
26,,,,,,,,,,,,,,,,,,1.1809284796e+02,2.7898387218e+02
27,,,,,,,,,,,,,,,,,,1.3828060944e+02,2.3825466299e+02
28,,,,,,,,,,,,,,,,,,1.0940933502e+02,3.0112604189e+02
29,,,,,,,,,,,,,,,,,,1.1951204655e+02,2.7567095494e+02
30,,,,,,,,,,,,,,,,,,1.2839253232e+02,2.5660370898e+02
31,,,,,,,,,,,,,,,,,,1.3560783227e+02,2.4295056891e+02
32,,,,,,,,,,,,,,,,,,1.1561213235e+02,2.8497009206e+02
33,,,,,,,,,,,,,,,,,,1.2091878942e+02,2.7246385908e+02
34,,,,,,,,,,,,,,,,,,1.2022448726e+02,2.7403735089e+02
35,,,,,,,,,,,,,,,,,,1.2094240766e+02,2.7241065097e+02
36,,,,,,,,,,,,,,,,,,1.1471715126e+02,2.8719332409e+02
37,,,,,,,,,,,,,,,,,,1.2113737515e+02,2.7197221303e+02
38,,,,,,,,,,,,,,,,,,1.8065039917e+02,1.8237435484e+02
39,,,,,,,,,,,,,,,,,,1.2927141762e+02,2.5485912204e+02
40,,,,,,,,,,,,,,,,,,1.2240317213e+02,2.6915969110e+02
41,,,,,,,,,,,,,,,,,,1.1373557424e+02,2.8967190099e+02
42,,,,,,,,,,,,,,,,,,1.1867251335e+02,2.7762115312e+02
43,,,,,,,,,,,,,,,,,,1.1869664855e+02,2.7756470299e+02
44,,,,,,,,,,,,,,,,,,1.3497829151e+02,2.4408369398e+02
45,,,,,,,,,,,,,,,,,,1.2310385598e+02,2.6762768507e+02
46,,,,,,,,,,,,,,,,,,1.1442258960e+02,2.8793265486e+02
47,,,,,,,,,,,,,,,,,,1.3554242489e+02,2.4306780720e+02
48,,,,,,,,,,,,,,,,,,1.1823470487e+02,2.7864914989e+02
49,,,,,,,,,,,,,,,,,,1.3660469946e+02,2.4117764711e+02
50,,,,,,,,,,,,,,,,,,1.1547108803e+02,2.8531817412e+02
51,,,,,,,,,,,,,,,,,,1.1871303999e+02,2.7752637792e+02
52,,,,,,,,,,,,,,,,,,1.3067652376e+02,2.5211873603e+02
53,,,,,,,,,,,,,,,,,,1.1383093153e+02,2.8942923999e+02
54,,,,,,,,,,,,,,,,,,1.2233772357e+02,2.6930368686e+02
55,,,,,,,,,,,,,,,,,,1.3210847736e+02,2.4938596416e+02
56,,,,,,,,,,,,,,,,,,1.1564039464e+02,2.8490044594e+02
57,,,,,,,,,,,,,,,,,,1.1895947055e+02,2.7695146799e+02
58,,,,,,,,,,,,,,,,,,1.2362396519e+02,2.6650172520e+02
59,,,,,,,,,,,,,,,,,,1.1641168313e+02,2.8301283097e+02
60,,,,,,,,,,,,,,,,,,1.1973084350e+02,2.7516719198e+02
61,,,,,,,,,,,,,,,,,,1.4721764681e+02,2.2379110599e+02
62,,,,,,,,,,,,,,,,,,1.2162514230e+02,2.7088149190e+02
63,,,,,,,,,,,,,,,,,,1.2502036234e+02,2.6352507210e+02
64,,,,,,,,,,,,,,,,,,1.1984774298e+02,2.7489879394e+02
65,,,,,,,,,,,,,,,,,,1.1649478288e+02,2.8281094813e+02
66,,,,,,,,,,,,,,,,,,1.1642509851e+02,2.8298022008e+02
67,,,,,,,,,,,,,,,,,,1.1710046836e+02,2.8134814882e+02
68,,,,,,,,,,,,,,,,,,1.1373534967e+02,2.8967247295e+02
69,,,,,,,,,,,,,,,,,,1.2015113125e+02,2.7420465922e+02
70,,,,,,,,,,,,,,,,,,1.1416699155e+02,2.8857728100e+02
71,,,,,,,,,,,,,,,,,,1.1553825802e+02,2.8515229988e+02
72,,,,,,,,,,,,,,,,,,1.1561375970e+02,2.8496608090e+02
73,,,,,,,,,,,,,,,,,,1.3576805616e+02,2.4266385579e+02
74,,,,,,,,,,,,,,,,,,1.1310830498e+02,2.9127834606e+02
75,,,,,,,,,,,,,,,,,,1.2964008946e+02,2.5413435102e+02
76,,,,,,,,,,,,,,,,,,1.2903817643e+02,2.5531978917e+02
77,,,,,,,,,,,,,,,,,,1.2027887309e+02,2.7391344094e+02
78,,,,,,,,,,,,,,,,,,1.3498364202e+02,2.4407401896e+02
