access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,10969.8371,703344.8847,0.0010,131072.0000,16.0000,0.0991,8.9451,0.6163,8.9613,768,0
write,10926.7460,703680.8929,0.0011,131072.0000,16.0000,0.1455,8.9408,0.6181,8.9966,768,1
write,10783.4346,691623.8617,0.0011,131072.0000,16.0000,0.1257,9.0966,0.6602,9.1162,768,2
write,10857.9497,697400.7736,0.0011,131072.0000,16.0000,0.1406,9.0213,0.7124,9.0536,768,3
write,10681.6564,688646.9696,0.0010,131072.0000,16.0000,0.1460,9.1360,0.7824,9.2031,768,4
