access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,32,3.2120925903e+02,3.1492398000e+02,7.5215204749e+08,7.6716356074e+08
write,33,3.2120927620e+02,3.1321744108e+02,7.5215200730e+08,7.7134338695e+08
write,34,3.2120928884e+02,3.1329044914e+02,7.5215197771e+08,7.7116363591e+08
write,35,3.2120922399e+02,3.1533453798e+02,7.5215212956e+08,7.6616473223e+08
write,36,3.2120922804e+02,3.1318341804e+02,7.5215212007e+08,7.7142718274e+08
write,37,3.2120923686e+02,3.1559665990e+02,7.5215209942e+08,7.6552838656e+08
write,38,3.2120917606e+02,3.1583675599e+02,7.5215224178e+08,7.6494643918e+08
write,39,3.2120925188e+02,3.1439013290e+02,7.5215206424e+08,7.6846623532e+08
write,40,3.2120900607e+02,3.1389513493e+02,7.5215263984e+08,7.6967807071e+08
write,41,3.2120899200e+02,3.1692461419e+02,7.5215267278e+08,7.6232072562e+08
write,42,3.2120925403e+02,3.1510307193e+02,7.5215205922e+08,7.6672753578e+08
write,43,3.2120924902e+02,3.1528073883e+02,7.5215207094e+08,7.6629546972e+08
write,44,3.2120895410e+02,3.1662674189e+02,7.5215276154e+08,7.6303789256e+08
write,45,3.2120923495e+02,3.1581455588e+02,7.5215210388e+08,7.6500021090e+08
write,46,3.2120926714e+02,3.1488209105e+02,7.5215202851e+08,7.6726561696e+08
write,47,3.2120926309e+02,3.1591776013e+02,7.5215203800e+08,7.6475030006e+08
write,48,3.2120926094e+02,3.1677581286e+02,7.5215204303e+08,7.6267881588e+08
write,49,3.2120925117e+02,3.1728084493e+02,7.5215206592e+08,7.6146482121e+08
write,50,3.2120922494e+02,3.1614306903e+02,7.5215212733e+08,7.6420527769e+08
write,51,3.2120928288e+02,3.1808733201e+02,7.5215199167e+08,7.5953418305e+08
write,52,3.2120926189e+02,3.1302255607e+02,7.5215204080e+08,7.7182361837e+08
write,53,3.2120924616e+02,3.1407559490e+02,7.5215207764e+08,7.6923583296e+08
write,54,3.2120921803e+02,3.1469215608e+02,7.5215214352e+08,7.6772870626e+08
write,55,3.2120922208e+02,3.1756627297e+02,7.5215213403e+08,7.6078041787e+08
write,56,3.2120925117e+02,3.1581885910e+02,7.5215206592e+08,7.6498978732e+08
write,57,3.2120923901e+02,3.1526951504e+02,7.5215209439e+08,7.6632275032e+08
write,58,3.2120926905e+02,3.1180339193e+02,7.5215202405e+08,7.7484148058e+08
write,59,3.2120921302e+02,3.1965826511e+02,7.5215215524e+08,7.5580151750e+08
write,60,3.2120919991e+02,3.1538625407e+02,7.5215218595e+08,7.6603909884e+08
write,61,3.2120927000e+02,3.1827885485e+02,7.5215202181e+08,7.5907713685e+08
write,62,3.2120927310e+02,3.1484661603e+02,7.5215201456e+08,7.6735206782e+08
write,63,3.2120924902e+02,3.1567720795e+02,7.5215207094e+08,7.6533305470e+08
write,64,3.2120928693e+02,3.1421968484e+02,7.5215198217e+08,7.6888308885e+08
write,65,3.2120928192e+02,3.1876156116e+02,7.5215199390e+08,7.5792765282e+08
write,66,3.2120931005e+02,3.1497052193e+02,7.5215192802e+08,7.6705020006e+08
write,67,3.2120926595e+02,3.1408730698e+02,7.5215203130e+08,7.6920714874e+08
write,68,3.2120926499e+02,3.2012903690e+02,7.5215203354e+08,7.5469005934e+08
write,69,3.2120932293e+02,3.1793482900e+02,7.5215189787e+08,7.5989850693e+08
write,70,3.2120927906e+02,3.1652493191e+02,7.5215200060e+08,7.6328332305e+08
write,71,3.2120925617e+02,3.1900658393e+02,7.5215205419e+08,7.5734550328e+08
write,72,3.2120924211e+02,3.1999976707e+02,7.5215208713e+08,7.5499493038e+08
write,73,3.2120923781e+02,3.1096003985e+02,7.5215209718e+08,7.7694292157e+08
write,74,3.2120925498e+02,3.1665343118e+02,7.5215205699e+08,7.6297357953e+08
write,75,3.2120924997e+02,3.1675257516e+02,7.5215206871e+08,7.6273476777e+08
write,76,3.2120924783e+02,3.1528505802e+02,7.5215207373e+08,7.6628497199e+08
write,77,3.2120924211e+02,3.1823136687e+02,7.5215208713e+08,7.5919040989e+08
write,78,3.2120925808e+02,3.1787289119e+02,7.5215204973e+08,7.6004657382e+08
write,79,3.2120925283e+02,3.1693905401e+02,7.5215206201e+08,7.6228599410e+08
write,80,3.2120923781e+02,3.1699666786e+02,7.5215209718e+08,7.6214744933e+08
write,81,3.2120923209e+02,3.1222781086e+02,7.5215211058e+08,7.7378821954e+08
write,82,3.2120899200e+02,3.2111274314e+02,7.5215267278e+08,7.5237811958e+08
write,83,3.2120924902e+02,3.1783721685e+02,7.5215207094e+08,7.6013188212e+08
write,84,3.2120910811e+02,3.1541777492e+02,7.5215240089e+08,7.6596254577e+08
write,85,3.2120925617e+02,3.1617775822e+02,7.5215205419e+08,7.6412143352e+08
write,86,3.2120924902e+02,3.1359424806e+02,7.5215207094e+08,7.7041656010e+08
write,87,3.2120923996e+02,3.1561339402e+02,7.5215209216e+08,7.6548779751e+08
write,88,3.2120913506e+02,3.1669542813e+02,7.5215233780e+08,7.6287240166e+08
write,89,3.2120929909e+02,3.1934667897e+02,7.5215195370e+08,7.5653895207e+08
write,90,3.2120928884e+02,3.1543652701e+02,7.5215197771e+08,7.6591701076e+08
write,91,3.2120927811e+02,3.1404436612e+02,7.5215200283e+08,7.6931232628e+08
write,92,3.2120925903e+02,3.1583021307e+02,7.5215204749e+08,7.6496228625e+08
write,93,3.2120911503e+02,3.1743397593e+02,7.5215238470e+08,7.6109748852e+08
write,94,3.2120923901e+02,3.1710809112e+02,7.5215209439e+08,7.6187965121e+08
write,95,3.2120923400e+02,3.1492857385e+02,7.5215210611e+08,7.6715237015e+08
write,96,3.2120899820e+02,3.1597537923e+02,7.5215265826e+08,7.6461084546e+08
write,97,3.2120901489e+02,3.1978830600e+02,7.5215261918e+08,7.5549417325e+08
write,98,3.2120923591e+02,3.1548037505e+02,7.5215210165e+08,7.6581055737e+08
write,99,3.2120922804e+02,3.1398481798e+02,7.5215212007e+08,7.6945822861e+08
write,100,3.2120901394e+02,3.1787086320e+02,7.5215262141e+08,7.6005142285e+08
write,101,3.2120925307e+02,3.1702015209e+02,7.5215206145e+08,7.6209099094e+08
write,102,3.2120924616e+02,3.1496178293e+02,7.5215207764e+08,7.6707148279e+08
write,103,3.2120923710e+02,3.1488890696e+02,7.5215209886e+08,7.6724900916e+08
write,104,3.2120900297e+02,3.2047632599e+02,7.5215264710e+08,7.5387222788e+08
write,105,3.2120924997e+02,3.1860280204e+02,7.5215206871e+08,7.5830532660e+08
write,106,3.2120903897e+02,3.1646600795e+02,7.5215256279e+08,7.6342544156e+08
write,107,3.2120922804e+02,3.1677729607e+02,7.5215212007e+08,7.6267524490e+08
write,108,3.2120928001e+02,3.0396562004e+02,7.5215199837e+08,7.9482081501e+08
write,109,3.2120924377e+02,3.0009145594e+02,7.5215208322e+08,8.0508190779e+08
write,110,3.2120927191e+02,3.0129921603e+02,7.5215201735e+08,8.0185473111e+08
write,111,3.2120926309e+02,3.0584506917e+02,7.5215203800e+08,7.8993656007e+08
write,112,3.2120928502e+02,3.0005817294e+02,7.5215198664e+08,8.0517120893e+08
write,113,3.2120926404e+02,3.0120285392e+02,7.5215203577e+08,8.0211126393e+08
write,114,3.2120947504e+02,3.0217166901e+02,7.5215154169e+08,7.9953955528e+08
write,115,3.2120928693e+02,3.0748675084e+02,7.5215198217e+08,7.8571906333e+08
write,116,3.2120925689e+02,3.0372914410e+02,7.5215205252e+08,7.9543964269e+08
write,117,3.2120925212e+02,3.0112708306e+02,7.5215206368e+08,8.0231309452e+08
write,118,3.2120904016e+02,3.0444538999e+02,7.5215256000e+08,7.9356827136e+08
write,119,3.2120926189e+02,3.0448264599e+02,7.5215204080e+08,7.9347117164e+08
