access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,795.6145,50930.5451,0.0018,131072.0000,16.0000,0.0423,15.4413,4.0996,15.4447,96,0
write,795.8235,50943.2437,0.0015,131072.0000,16.0000,0.0431,15.4374,4.7640,15.4406,96,1
write,871.6988,55800.6507,0.0016,131072.0000,16.0000,0.0349,14.0936,4.6448,14.0966,96,2
write,1187.4110,76141.7244,0.0012,131072.0000,16.0000,0.0588,10.3285,0.8565,10.3486,96,3
write,806.6907,51638.1517,0.0018,131072.0000,16.0000,0.0553,15.2297,3.4171,15.2326,96,4
