access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,6095.0976,3051.4104,0.0177,131072.0000,2048.0000,0.1071,2.6847,1.6146,2.6881,128,0
write,15389.7903,7717.9266,0.0088,131072.0000,2048.0000,0.0451,1.0614,0.5087,1.0646,128,1
write,22628.5235,11364.8014,0.0037,131072.0000,2048.0000,0.0524,0.7208,0.5019,0.7240,128,2
write,22992.6303,11549.6239,0.0039,131072.0000,2048.0000,0.0745,0.7093,0.4991,0.7126,128,3
write,3549.3641,1775.9174,0.0557,131072.0000,2048.0000,0.0963,4.6128,1.5794,4.6160,128,4
