access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,75,3.3386187291e+02,3.3144948196e+02,8.1232173065e+06,8.1823405725e+06
write,76,3.3386189318e+02,3.2331413412e+02,8.1232168134e+06,8.3882276022e+06
write,77,3.3386188889e+02,3.2331413722e+02,8.1232169178e+06,8.3882275217e+06
write,78,3.3386187291e+02,3.2404947400e+02,8.1232173065e+06,8.3691928597e+06
write,79,3.3386188102e+02,3.1679687190e+02,8.1232171092e+06,8.5607933176e+06
write,80,3.3386190915e+02,3.0925744796e+02,8.1232164247e+06,8.7694979116e+06
write,81,3.3386189604e+02,3.0925751495e+02,8.1232167438e+06,8.7694960118e+06
write,82,3.3386189198e+02,3.1132796597e+02,8.1232168424e+06,8.7111754818e+06
write,83,3.3386188197e+02,3.1639537311e+02,8.1232170860e+06,8.5716567767e+06
write,84,3.3386188698e+02,3.1785100198e+02,8.1232169642e+06,8.5324020598e+06
write,85,3.3386191010e+02,3.1795923018e+02,8.1232164015e+06,8.5294977675e+06
write,86,3.3386191702e+02,3.1904404783e+02,8.1232162333e+06,8.5004956602e+06
write,87,3.3386191583e+02,3.1390194511e+02,8.1232162623e+06,8.6397443094e+06
write,88,3.3386189318e+02,3.1551328301e+02,8.1232168134e+06,8.5956208185e+06
write,89,3.3386189103e+02,3.1534259200e+02,8.1232168656e+06,8.6002735209e+06
write,90,3.3386191082e+02,3.1332501698e+02,8.1232163841e+06,8.6556527474e+06
write,91,3.3386191487e+02,3.1799196315e+02,8.1232162855e+06,8.5286197712e+06
write,92,3.3386190295e+02,3.1129473901e+02,8.1232165755e+06,8.7121052949e+06
write,93,3.3386191916e+02,3.1083393812e+02,8.1232161811e+06,8.7250206988e+06
write,94,3.3386191702e+02,3.1929980683e+02,8.1232162333e+06,8.4936867670e+06
write,95,3.3386191821e+02,3.1281313801e+02,8.1232162043e+06,8.6698166237e+06
