rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,196773,,,,,,,,,,,6.0646540439e+04,3.1148038888e+02,,,,,,,9.1203239937e+03,1.0525941849e-02,,
0,,,,,,,,,,,,6.4334484283e+02,3.0585929489e+02,,,,,,
1,,,,,,,,,,,,6.4190177295e+02,3.0654690218e+02,,,,,,
2,,,,,,,,,,,,6.4903392057e+02,3.0317829895e+02,,,,,,
3,,,,,,,,,,,,6.4308018411e+02,3.0598517084e+02,,,,,,
4,,,,,,,,,,,,6.3463434872e+02,3.1005728006e+02,,,,,,
5,,,,,,,,,,,,6.3306220271e+02,3.1082727599e+02,,,,,,
6,,,,,,,,,,,,6.3726033816e+02,3.0877961206e+02,,,,,,
7,,,,,,,,,,,,6.3633200916e+02,3.0923008299e+02,,,,,,
8,,,,,,,,,,,,6.3989962187e+02,3.0750604200e+02,,,,,,
9,,,,,,,,,,,,6.5433507212e+02,3.0072207403e+02,,,,,,
10,,,,,,,,,,,,6.4159948511e+02,3.0669133091e+02,,,,,,
11,,,,,,,,,,,,6.4205531082e+02,3.0647359610e+02,,,,,,
12,,,,,,,,,,,,6.4310651881e+02,3.0597264099e+02,,,,,,
13,,,,,,,,,,,,6.4036381115e+02,3.0728313589e+02,,,,,,
14,,,,,,,,,,,,6.4282517373e+02,3.0610655594e+02,,,,,,
15,,,,,,,,,,,,6.4089451875e+02,3.0702868295e+02,,,,,,
16,,,,,,,,,,,,6.4157616186e+02,3.0670248008e+02,,,,,,
17,,,,,,,,,,,,6.4184965174e+02,3.0657179523e+02,,,,,,
18,,,,,,,,,,,,6.3889126574e+02,3.0799137592e+02,,,,,,
19,,,,,,,,,,,,6.3742483274e+02,3.0869992805e+02,,,,,,
20,,,,,,,,,,,,6.3865140144e+02,3.0810705113e+02,,,,,,
21,,,,,,,,,,,,6.4500953684e+02,3.0506990790e+02,,,,,,
22,,,,,,,,,,,,6.4326815109e+02,3.0589576006e+02,,,,,,
23,,,,,,,,,,,,6.4793423832e+02,3.0369285703e+02,,,,,,
24,,,,,,,,,,,,6.4272640472e+02,3.0615359592e+02,,,,,,
25,,,,,,,,,,,,6.4637202192e+02,3.0442685223e+02,,,,,,
26,,,,,,,,,,,,6.5533235510e+02,3.0026443601e+02,,,,,,
27,,,,,,,,,,,,6.3403393143e+02,3.1035089803e+02,,,,,,
28,,,,,,,,,,,,6.3712658254e+02,3.0884443593e+02,,,,,,
29,,,,,,,,,,,,6.4595771234e+02,3.0462210798e+02,,,,,,
30,,,,,,,,,,,,6.3473205057e+02,3.1000955415e+02,,,,,,
31,,,,,,,,,,,,6.3600037914e+02,3.0939132500e+02,,,,,,
32,,,,,,,,,,,,6.4169525477e+02,3.0664555883e+02,,,,,,
33,,,,,,,,,,,,6.3499561485e+02,3.0988088012e+02,,,,,,
34,,,,,,,,,,,,6.4031059513e+02,3.0730867410e+02,,,,,,
35,,,,,,,,,,,,6.3880095949e+02,3.0803491616e+02,,,,,,
36,,,,,,,,,,,,6.3584350575e+02,3.0946765709e+02,,,,,,
