access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,33628.9148,17779.6846,0.0008,131072.0000,2048.0000,0.0062,0.0576,0.0146,0.0609,16,0
write,37852.2938,20050.5459,0.0006,131072.0000,2048.0000,0.0060,0.0511,0.0140,0.0541,16,1
write,37207.9311,19654.8918,0.0006,131072.0000,2048.0000,0.0057,0.0521,0.0159,0.0550,16,2
write,38856.3507,20603.6127,0.0006,131072.0000,2048.0000,0.0058,0.0497,0.0141,0.0527,16,3
write,38219.6136,20195.2645,0.0006,131072.0000,2048.0000,0.0056,0.0507,0.0150,0.0536,16,4
