access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,194400.1974,97280.4296,0.1237,131072.0000,2048.0000,3.9296,20.2104,13.0519,20.2271,960,0
write,187253.4081,93647.1066,0.1519,131072.0000,2048.0000,0.8560,20.9946,12.3840,20.9991,960,1
write,192865.5303,96553.4238,0.1251,131072.0000,2048.0000,3.6699,20.3626,13.0294,20.3881,960,2
write,191529.6405,95800.6283,0.1352,131072.0000,2048.0000,2.8900,20.5226,12.7240,20.5303,960,3
write,190430.6773,95280.2338,0.1315,131072.0000,2048.0000,3.8005,20.6347,12.9524,20.6488,960,4
