access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,104782.1344,107867.9028,0.0005,131072.0000,1024.0000,0.0063,0.1139,0.0564,0.1173,96,0
write,120401.9211,124197.8109,0.0004,131072.0000,1024.0000,0.0062,0.0989,0.0448,0.1021,96,1
write,133857.6370,138589.0579,0.0004,131072.0000,1024.0000,0.0062,0.0887,0.0355,0.0918,96,2
write,142570.3453,147695.7329,0.0004,131072.0000,1024.0000,0.0059,0.0832,0.0305,0.0862,96,3
write,148576.2275,154546.6494,0.0004,131072.0000,1024.0000,0.0063,0.0795,0.0267,0.0827,96,4
