access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter
write,156519.1906,87110.5915,0.0045,131072.0000,2048.0000,0.3773,0.7523,0.5277,0.8374,1024,0
write,167897.6426,87526.0448,0.0040,131072.0000,2048.0000,0.3720,0.7488,0.5303,0.7807,1024,1
write,170494.1981,86153.2557,0.0045,131072.0000,2048.0000,0.3894,0.7607,0.5369,0.7688,1024,2
write,170362.5357,87539.2571,0.0040,131072.0000,2048.0000,0.2849,0.7486,0.5242,0.7694,1024,3
write,171056.6268,87819.7161,0.0044,131072.0000,2048.0000,0.3285,0.7463,0.5285,0.7662,1024,4
