rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,67272,,,,,,,,,,,,,2.2476782612e+04,7.1830921173e+01,,,,,,,,
0,,,,,,,,,,,,,,9.3912081436e+02,7.1632956028e+01,,,,
1,,,,,,,,,,,,,,9.4310313077e+02,7.1330481052e+01,,,,
2,,,,,,,,,,,,,,9.4288120609e+02,7.1347270012e+01,,,,
3,,,,,,,,,,,,,,9.4196046796e+02,7.1417009830e+01,,,,
4,,,,,,,,,,,,,,9.4775437698e+02,7.0980416059e+01,,,,
5,,,,,,,,,,,,,,9.4084041913e+02,7.1502030134e+01,,,,
6,,,,,,,,,,,,,,9.4170337881e+02,7.1436506987e+01,,,,
7,,,,,,,,,,,,,,9.3879794266e+02,7.1657592058e+01,,,,
8,,,,,,,,,,,,,,9.4492008750e+02,7.1193321943e+01,,,,
9,,,,,,,,,,,,,,9.3989896960e+02,7.1573650122e+01,,,,
10,,,,,,,,,,,,,,9.3853987003e+02,7.1677295923e+01,,,,
11,,,,,,,,,,,,,,9.4656002287e+02,7.1069977999e+01,,,,
12,,,,,,,,,,,,,,9.4218243444e+02,7.1400184870e+01,,,,
13,,,,,,,,,,,,,,9.3876165453e+02,7.1660362005e+01,,,,
14,,,,,,,,,,,,,,9.3661931926e+02,7.1824271202e+01,,,,
15,,,,,,,,,,,,,,9.4138969057e+02,7.1460310936e+01,,,,
16,,,,,,,,,,,,,,9.4061901860e+02,7.1518860102e+01,,,,
17,,,,,,,,,,,,,,9.3923412564e+02,7.1624314070e+01,,,,
18,,,,,,,,,,,,,,9.4174059566e+02,7.1433683872e+01,,,,
19,,,,,,,,,,,,,,9.4465822414e+02,7.1213057041e+01,,,,
20,,,,,,,,,,,,,,9.4116651518e+02,7.1477256060e+01,,,,
21,,,,,,,,,,,,,,9.3653478788e+02,7.1830754042e+01,,,,
22,,,,,,,,,,,,,,9.4636560921e+02,7.1084578037e+01,,,,
23,,,,,,,,,,,,,,9.4103571382e+02,7.1487191200e+01,,,,
