rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,160035,,,,,,,,,,,,,2.2680475755e+04,1.6934565401e+02,,,,,,,,
0,,,,,,,,,,,,,,9.4851927488e+02,1.6872087288e+02,,,,
1,,,,,,,,,,,,,,9.4629184862e+02,1.6911801600e+02,,,,
2,,,,,,,,,,,,,,9.4688548388e+02,1.6901199007e+02,,,,
3,,,,,,,,,,,,,,9.4840367997e+02,1.6874143720e+02,,,,
4,,,,,,,,,,,,,,9.4568855672e+02,1.6922590303e+02,,,,
5,,,,,,,,,,,,,,9.4787135678e+02,1.6883620214e+02,,,,
6,,,,,,,,,,,,,,9.4616488317e+02,1.6914070988e+02,,,,
7,,,,,,,,,,,,,,9.4643417286e+02,1.6909258413e+02,,,,
8,,,,,,,,,,,,,,9.4795069733e+02,1.6882207108e+02,,,,
9,,,,,,,,,,,,,,9.4532757720e+02,1.6929052305e+02,,,,
10,,,,,,,,,,,,,,9.4841059318e+02,1.6874020720e+02,,,,
11,,,,,,,,,,,,,,9.4840022540e+02,1.6874205184e+02,,,,
12,,,,,,,,,,,,,,9.4893813879e+02,1.6864639902e+02,,,,
13,,,,,,,,,,,,,,9.4502045377e+02,1.6934554100e+02,,,,
14,,,,,,,,,,,,,,9.4749563946e+02,1.6890315199e+02,,,,
15,,,,,,,,,,,,,,9.4780524400e+02,1.6884797907e+02,,,,
16,,,,,,,,,,,,,,9.4652985005e+02,1.6907549191e+02,,,,
17,,,,,,,,,,,,,,9.4649935109e+02,1.6908094001e+02,,,,
18,,,,,,,,,,,,,,9.4705036623e+02,1.6898256493e+02,,,,
19,,,,,,,,,,,,,,9.4670030320e+02,1.6904504991e+02,,,,
20,,,,,,,,,,,,,,9.4701844417e+02,1.6898826098e+02,,,,
21,,,,,,,,,,,,,,9.4775258229e+02,1.6885736108e+02,,,,
22,,,,,,,,,,,,,,9.4759003715e+02,1.6888632607e+02,,,,
23,,,,,,,,,,,,,,9.4621176111e+02,1.6913233018e+02,,,,
